sa_score_H,sa_score_C,sa_score_O,WATER_PH,poly_logp_H,poly_logd_at_WATER_PH_H,poly_homo_eV_H,poly_lumo_eV_H,poly_charge_at_WATER_PH_H,poly_num_hbond_donors_sum_fullpolymerfeaturizer,poly_num_hbond_acceptors_sum_fullpolymerfeaturizer,poly_num_rotatable_bonds_sum_fullpolymerfeaturizer,poly_num_rings_sum_fullpolymerfeaturizer,poly_num_non_aromatic_rings_sum_fullpolymerfeaturizer,poly_num_aromatic_rings_sum_fullpolymerfeaturizer,poly_num_atoms_sum_fullpolymerfeaturizer,poly_topological_surface_area_sum_fullpolymerfeaturizer,poly_fraction_bicyclic_rings_sum_fullpolymerfeaturizer,poly_num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,poly_slogp_vsa1_sum_fullpolymerfeaturizer,poly_balaban_j_index_sum_fullpolymerfeaturizer,poly_molecular_weight_sum_fullpolymerfeaturizer,poly_sp3_carbon_count_sum_fullpolymerfeaturizer,poly_sp2_carbon_count_sum_fullpolymerfeaturizer,poly_max_estate_index_sum_fullpolymerfeaturizer,poly_smr_vsa5_sum_fullpolymerfeaturizer,poly_fp_density_morgan1_sum_fullpolymerfeaturizer,poly_total_halogens_sum_fullpolymerfeaturizer,poly_fluorine_count_sum_fullpolymerfeaturizer,poly_chlorine_count_sum_fullpolymerfeaturizer,poly_bromine_count_sum_fullpolymerfeaturizer,poly_iodine_count_sum_fullpolymerfeaturizer,poly_single_bonds_sum_fullpolymerfeaturizer,poly_double_bonds_sum_fullpolymerfeaturizer,poly_triple_bonds_sum_fullpolymerfeaturizer,poly_bridging_rings_count_sum_fullpolymerfeaturizer,poly_max_ring_size_sum_fullpolymerfeaturizer,poly_heteroatom_count_sum_fullpolymerfeaturizer,poly_heteroatom_density_sum_fullpolymerfeaturizer,poly_num_hbond_donors_sidechainfeaturizer_sum,poly_num_hbond_acceptors_sidechainfeaturizer_sum,poly_num_rotatable_bonds_sidechainfeaturizer_sum,poly_num_rings_sidechainfeaturizer_sum,poly_num_non_aromatic_rings_sidechainfeaturizer_sum,poly_num_aromatic_rings_sidechainfeaturizer_sum,poly_num_atoms_sidechainfeaturizer_sum,poly_topological_surface_area_sidechainfeaturizer_sum,poly_fraction_bicyclic_rings_sidechainfeaturizer_sum,poly_num_aliphatic_heterocycles_sidechainfeaturizer_sum,poly_slogp_vsa1_sidechainfeaturizer_sum,poly_balaban_j_index_sidechainfeaturizer_sum,poly_molecular_weight_sidechainfeaturizer_sum,poly_sp3_carbon_count_sidechainfeaturizer_sum,poly_sp2_carbon_count_sidechainfeaturizer_sum,poly_max_estate_index_sidechainfeaturizer_sum,poly_smr_vsa5_sidechainfeaturizer_sum,poly_fp_density_morgan1_sidechainfeaturizer_sum,poly_total_halogens_sidechainfeaturizer_sum,poly_fluorine_count_sidechainfeaturizer_sum,poly_chlorine_count_sidechainfeaturizer_sum,poly_bromine_count_sidechainfeaturizer_sum,poly_iodine_count_sidechainfeaturizer_sum,poly_single_bonds_sidechainfeaturizer_sum,poly_double_bonds_sidechainfeaturizer_sum,poly_triple_bonds_sidechainfeaturizer_sum,poly_bridging_rings_count_sidechainfeaturizer_sum,poly_max_ring_size_sidechainfeaturizer_sum,poly_heteroatom_count_sidechainfeaturizer_sum,poly_heteroatom_density_sidechainfeaturizer_sum,poly_num_hbond_donors_sum_backbonefeaturizer,poly_num_hbond_acceptors_sum_backbonefeaturizer,poly_num_rotatable_bonds_sum_backbonefeaturizer,poly_num_rings_sum_backbonefeaturizer,poly_num_non_aromatic_rings_sum_backbonefeaturizer,poly_num_aromatic_rings_sum_backbonefeaturizer,poly_num_atoms_sum_backbonefeaturizer,poly_topological_surface_area_sum_backbonefeaturizer,poly_fraction_bicyclic_rings_sum_backbonefeaturizer,poly_num_aliphatic_heterocycles_sum_backbonefeaturizer,poly_slogp_vsa1_sum_backbonefeaturizer,poly_balaban_j_index_sum_backbonefeaturizer,poly_molecular_weight_sum_backbonefeaturizer,poly_sp3_carbon_count_sum_backbonefeaturizer,poly_sp2_carbon_count_sum_backbonefeaturizer,poly_max_estate_index_sum_backbonefeaturizer,poly_smr_vsa5_sum_backbonefeaturizer,poly_fp_density_morgan1_sum_backbonefeaturizer,poly_total_halogens_sum_backbonefeaturizer,poly_fluorine_count_sum_backbonefeaturizer,poly_chlorine_count_sum_backbonefeaturizer,poly_bromine_count_sum_backbonefeaturizer,poly_iodine_count_sum_backbonefeaturizer,poly_single_bonds_sum_backbonefeaturizer,poly_double_bonds_sum_backbonefeaturizer,poly_triple_bonds_sum_backbonefeaturizer,poly_bridging_rings_count_sum_backbonefeaturizer,poly_max_ring_size_sum_backbonefeaturizer,poly_heteroatom_count_sum_backbonefeaturizer,poly_heteroatom_density_sum_backbonefeaturizer,drug_logp,drug_logd_at_WATER_PH,drug_homo_eV,drug_lumo_eV,drug_charge_at_WATER_PH,drug_num_hbond_donors_sum_fullmolecularfeaturizer,drug_num_hbond_acceptors_sum_fullmolecularfeaturizer,drug_num_rotatable_bonds_sum_fullmolecularfeaturizer,drug_num_rings_sum_fullmolecularfeaturizer,drug_num_non_aromatic_rings_sum_fullmolecularfeaturizer,drug_num_aromatic_rings_sum_fullmolecularfeaturizer,drug_num_atoms_sum_fullmolecularfeaturizer,drug_topological_surface_area_sum_fullmolecularfeaturizer,drug_fraction_bicyclic_rings_sum_fullmolecularfeaturizer,drug_num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,drug_slogp_vsa1_sum_fullmolecularfeaturizer,drug_balaban_j_index_sum_fullmolecularfeaturizer,drug_molecular_weight_sum_fullmolecularfeaturizer,drug_sp3_carbon_count_sum_fullmolecularfeaturizer,drug_sp2_carbon_count_sum_fullmolecularfeaturizer,drug_max_estate_index_sum_fullmolecularfeaturizer,drug_smr_vsa5_sum_fullmolecularfeaturizer,drug_fp_density_morgan1_sum_fullmolecularfeaturizer,drug_total_halogens_sum_fullmolecularfeaturizer,drug_fluorine_count_sum_fullmolecularfeaturizer,drug_chlorine_count_sum_fullmolecularfeaturizer,drug_bromine_count_sum_fullmolecularfeaturizer,drug_iodine_count_sum_fullmolecularfeaturizer,drug_single_bonds_sum_fullmolecularfeaturizer,drug_double_bonds_sum_fullmolecularfeaturizer,drug_triple_bonds_sum_fullmolecularfeaturizer,drug_bridging_rings_count_sum_fullmolecularfeaturizer,drug_max_ring_size_sum_fullmolecularfeaturizer,drug_heteroatom_count_sum_fullmolecularfeaturizer,drug_heteroatom_density_sum_fullmolecularfeaturizer,POLYMER_USED,DRUG
2.5661519661658705,2.56826491899073,2.793005578331389,8.2,8.425000000000006,7.793000000000009,-8.126596094202489,-7.449712638028847,-1.0,0.0,6.0,14.0,4.0,0.0,4.0,44.0,74.19,0.0,0.0,9.843390348640755,1.311448160172292,561.25152322,9.0,33.0,12.64904204285631,51.869488560172684,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,6.0,8.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,4.0,0.0,4.0,44.0,74.19,0.0,0.0,9.843390348640755,1.3114481601722923,561.2515232199999,9.0,33.0,12.64904204285631,51.869488560172684,0.7380952380952381,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,6.0,8.0,0.18181818181818182,-1.243829999999999,-3.7802999999999987,-9.530331425434396,-6.097752311727318,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCCCCOC(=O)c1ccc(/C=N/c2ccc(C(C)(C)c3ccc(C(=O)Oc4ccc(O*)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N
3.120769226608852,3.162870457537039,3.408868534460117,8.2,2.3888,1.0541,-10.83510676874258,-7.66487251456994,-1.0,0.0,7.0,11.0,1.0,0.0,1.0,26.0,88.13000000000001,0.0,0.0,4.736862953800049,2.480804446543564,336.12090298,8.0,16.0,12.01802049757001,39.39996599749449,1.2083333333333333,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,6.0,9.0,0.34615384615384615,1.0,1.0,0.0,1.0,0.0,1.0,7.0,20.23,0.0,0.0,0.0,3.0214653097240864,94.041864812,0.0,7.0,8.632222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.14285714285714285,0.0,6.0,9.0,0.0,0.0,0.0,19.0,78.9,0.0,0.0,0.0,3.7578943608248907,244.094688232,8.0,9.0,11.523023227056868,33.10993926815928,1.2941176470588236,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,8.0,0.42105263157894735,-1.243829999999999,-3.7802999999999987,-9.511370591551167,-6.132756580262992,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCOC(=O)C(C)CCC(=O)OC(Oc1ccccc1)C(=O)O*,CN(C)C(=N)N=C(N)N
2.370473146374003,2.3908595670920363,2.4977676642580278,8.2,5.739600000000005,8.401300000000006,-10.636631088535575,-8.003992779479816,-3.0,3.0,5.0,19.0,2.0,0.0,2.0,40.0,104.37,0.0,0.0,16.367244685174846,1.511496853579933,537.266127728,15.0,23.0,12.41234327969059,71.13195342895074,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,6.0,10.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,19.0,2.0,0.0,2.0,40.0,104.36999999999998,0.0,0.0,16.367244685174846,1.511496853579933,537.2661277279999,15.0,23.0,12.41234327969059,71.13195342895074,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,6.0,10.0,0.25,-1.243829999999999,-3.7802999999999987,-9.53033533406761,-6.097752413862464,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCCCCCSC(=O)c1ccc(C(=O)NCCCCCCCNC(=O)c2ccc(C(=O)N*)cc2)cc1,CN(C)C(=N)N=C(N)N
2.435976509771626,2.4971735710017633,3.1739237188441995,8.2,5.311700000000006,4.679700000000005,-11.107367434423427,-8.109370463039491,-1.0,0.0,7.0,15.0,2.0,0.0,2.0,36.0,95.97000000000001,0.0,0.0,5.106527394840706,1.6944476093857908,488.18687436399995,13.0,21.0,12.791763633472963,69.0871082876635,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,6.0,10.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,30.046950192,2.0,0.0,2.0,13.847474399381248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,2.0,0.0,2.0,34.0,95.97,0.0,0.0,5.106527394840706,1.7107028368727897,460.15557423599984,11.0,21.0,12.76377097476316,55.74254946504685,0.9375,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,6.0,10.0,0.29411764705882354,-1.243829999999999,-3.7802999999999987,-9.496670185470656,-5.967845207578615,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CC(CC)(C)CCC(=O)OCCCCCOC(=O)c1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1,CN(C)C(=N)N=C(N)N
2.8832923507812556,2.9216671167929285,3.094506677232488,8.2,9.712900000000001,8.378200000000007,-8.736436787233627,-7.617414528895752,-1.0,0.0,9.0,27.0,1.0,0.0,1.0,44.0,95.97000000000001,0.0,0.0,0.0,1.8356497559794767,622.29979594,25.0,17.0,12.097485730506516,122.49852641235884,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,6.0,11.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,1.0,0.0,1.0,44.0,95.97,0.0,0.0,0.0,1.8356497559794767,622.2997959400001,25.0,17.0,12.097485730506516,122.49852641235884,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,0.0,6.0,11.0,0.25,-1.243829999999999,-3.7802999999999987,-9.530336800210444,-6.097765641898472,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCCCCCCCCCCOC(=O)SCCCCCSCCCCCCC(=O)OC(=O)c1ccc(C(=O)O*)cc1,CN(C)C(=N)N=C(N)N
2.0804016275028996,2.157268538232696,2.3502048019689603,8.2,3.118900000000002,3.3293000000000017,-8.45129097534256,-7.622956590849658,-2.0,1.0,7.0,9.0,2.0,0.0,2.0,30.0,98.76999999999998,0.0,0.0,5.316788604006331,1.8728619802147204,399.077658264,5.0,23.0,12.34108894880665,13.344558822616634,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,6.0,10.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,2.0,0.0,2.0,30.0,98.76999999999998,0.0,0.0,5.316788604006331,1.8728619802147202,399.0776582639999,5.0,23.0,12.34108894880665,13.344558822616634,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,6.0,10.0,0.3333333333333333,-1.243829999999999,-3.7802999999999987,-9.359322554111767,-5.8503997281677345,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCOC(=O)COC(=O)c1ccc(NC(=O)c2ccc(C(=O)S*)cc2)cc1,CN(C)C(=N)N=C(N)N
2.6537166043355622,2.6979534188362795,2.886954535461591,8.2,9.028900000000005,7.6942000000000075,-9.965098876077496,-6.501471939131961,-1.0,2.0,6.0,33.0,0.0,0.0,0.0,43.0,93.73,0.0,0.0,10.633577208012662,3.260270771805825,598.437944084,31.0,10.0,11.959399307788306,161.02345614991492,0.5609756097560976,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,10.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.0,0.0,0.0,0.0,43.0,93.72999999999999,0.0,0.0,10.633577208012662,3.260270771805825,598.437944084,31.0,10.0,11.959399307788306,161.02345614991492,0.5609756097560976,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,10.0,0.23255813953488372,-1.243829999999999,-3.7802999999999987,-9.233444931943952,-5.420573651457243,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)NCCCCSCCNC(=O)O*,CN(C)C(=N)N=C(N)N
2.467410870196616,2.49009178904228,2.6445236072241,8.2,8.789300000000006,7.454600000000007,-10.454953027932904,-6.864215395427667,-1.0,2.0,6.0,35.0,0.0,0.0,0.0,46.0,110.8,0.0,0.0,10.633577208012662,3.300382170246362,622.492087832,32.0,12.0,12.05762512357846,186.70674264161897,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,0.0,0.0,10.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,35.0,0.0,0.0,0.0,46.0,110.79999999999998,0.0,0.0,10.633577208012662,3.300382170246362,622.492087832,32.0,12.0,12.05762512357846,186.70674264161897,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,41.0,4.0,0.0,0.0,0.0,10.0,0.21739130434782608,-1.243829999999999,-3.7802999999999987,-9.064786467915958,-5.4206486959767055,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)NCCCCOC(=O)CCCC(=O)O*,CN(C)C(=N)N=C(N)N
1.9220620565125763,2.0435883691579253,2.3806888325499553,8.2,4.744800000000003,5.338100000000003,-7.041790741633947,-6.380454735747764,-1.0,3.0,4.0,8.0,3.0,0.0,3.0,29.0,70.22999999999999,0.0,1.0,21.74730745564076,1.4029268307047453,377.119797848,3.0,24.0,12.147522039653799,19.26246486877803,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,8.0,0.27586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,3.0,0.0,3.0,29.0,70.22999999999999,0.0,1.0,21.74730745564076,1.4029268307047453,377.11979784799996,3.0,24.0,12.147522039653799,19.26246486877803,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,8.0,0.27586206896551724,-1.243829999999999,-3.7802999999999987,-9.073776697754841,-5.411895738871948,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*Nc1ccc(NC(=O)CCCC(=O)Nc2ccc(-c3ccc(*)s3)cc2)cc1,CN(C)C(=N)N=C(N)N
2.4995831200120247,2.5513066772324873,2.8337187651445763,8.2,6.290100000000007,5.6581000000000055,-8.185666938341654,-7.491343089664031,-1.0,0.0,7.0,15.0,4.0,0.0,4.0,44.0,95.97000000000001,0.0,0.0,14.580253302440804,1.1698570279803138,580.1555742359998,7.0,33.0,12.89688880490781,35.47425344273959,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,0.0,6.0,10.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,4.0,0.0,4.0,44.0,95.97,0.0,0.0,14.580253302440804,1.1698570279803138,580.155574236,7.0,33.0,12.89688880490781,35.47425344273959,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,18.0,4.0,1.0,0.0,6.0,10.0,0.22727272727272727,-1.243829999999999,-3.7802999999999987,-9.530338414494492,-6.097753961475914,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*C#CCOc1ccc(C(=O)c2ccc(OCCCCCC(=O)c3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)cc2)cc1,CN(C)C(=N)N=C(N)N
2.4871585576730784,2.5306165243277885,2.629196985866251,8.2,5.479000000000004,7.047200000000006,-9.334625503460083,-6.314824651441888,-2.0,3.0,4.0,26.0,0.0,0.0,0.0,35.0,87.30000000000001,0.0,0.0,16.367244685174846,3.2363685423955473,483.34946342800004,24.0,9.0,11.935782283107251,122.49852641235884,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,9.0,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,26.0,0.0,0.0,0.0,35.0,87.29999999999998,0.0,0.0,16.367244685174846,3.2363685423955473,483.349463428,24.0,9.0,11.935782283107251,122.49852641235884,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,9.0,0.2571428571428571,-1.243829999999999,-3.7802999999999987,-9.073774191784308,-5.411929015044455,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CCCCCCCCCSCCCCCCC(=O)NCCCCCCCNC(=O)CC(=O)N*,CN(C)C(=N)N=C(N)N
2.442972115684176,2.515390812703213,2.7843033830596866,8.2,4.331880000000003,2.997180000000001,-8.367128860846165,-6.735228792790236,-1.0,2.0,4.0,7.0,2.0,0.0,2.0,29.0,91.22000000000001,0.0,0.0,10.633577208012662,1.9053655975937995,359.12699140399997,2.0,23.0,11.947242263595772,13.344558822616634,1.0740740740740742,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,6.0,8.0,0.27586206896551724,0.0,1.0,0.0,0.0,0.0,0.0,2.0,23.79,0.0,0.0,0.0,3.0,27.010899031999998,0.0,0.0,6.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2.0,3.0,7.0,2.0,0.0,2.0,27.0,67.43,0.0,0.0,10.633577208012662,1.8943184706684666,334.1317424359999,2.0,23.0,11.830521269642635,13.344558822616634,0.96,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,6.0,7.0,0.25925925925925924,-1.243829999999999,-3.7802999999999987,-9.233468458300818,-5.4205814056545805,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*CC(C#N)=C/C=C/C(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,CN(C)C(=N)N=C(N)N
3.367328322687408,3.2571247697104315,3.237123460381463,8.2,4.707200000000005,7.059500000000008,-7.462114568497533,-6.586427587044816,-3.0,4.0,7.0,24.0,2.0,0.0,2.0,50.0,136.71,0.0,0.0,26.1670641468758,1.5438491819520523,697.333161732,21.0,27.0,13.058503457245617,64.20821622926012,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0,0.0,6.0,14.0,0.28,0.0,0.0,3.0,2.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,2.2096872143470314,210.140850576,4.0,12.0,2.300925925925926,25.683286491704038,0.75,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,7.0,20.0,0.0,0.0,0.0,34.0,145.49999999999997,0.0,0.0,26.583943020031654,3.4091699645206024,489.20796121999996,17.0,15.0,11.78559585178224,38.524929737556064,0.5625,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,14.0,0.4117647058823529,-1.243829999999999,-3.7802999999999987,-9.069659219889814,-5.205677196724613,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*C(=O)CN(c1ccc(CC(C)(C)c2ccccc2)cc1)C(=O)NCCCCCSCCNC(=O)C(=O)NCCCSCCCCNC(*)=O,CN(C)C(=N)N=C(N)N
2.6334927184683607,2.44987068443578,2.6209903715283467,8.2,2.5785200000000006,3.1718200000000016,-10.54478301543817,-7.461833178044395,-1.0,1.0,4.0,7.0,1.0,0.0,1.0,22.0,79.19,0.0,0.0,10.423315998847038,2.8274785636755406,272.116092372,6.0,12.0,12.047046957671956,39.53076089108529,1.4,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,6.0,7.0,0.3181818181818182,0.0,1.0,0.0,0.0,0.0,0.0,2.0,23.79,0.0,0.0,0.0,3.0,27.010899031999998,0.0,0.0,6.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,3.0,7.0,1.0,0.0,1.0,20.0,55.4,0.0,0.0,10.423315998847038,2.5510539009216133,247.120843404,6.0,12.0,11.888305461073319,39.53076089108528,1.2777777777777777,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,6.0,6.0,0.3,-1.243829999999999,-3.7802999999999987,-9.496661600679609,-5.967837720325454,2,3.0,1.0,0.0,0.0,0.0,0.0,9.0,91.49,0.0,0.0,11.46733495432437,3.927830970185914,129.10144535199998,2.0,7.0,7.0522222222222215,0.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.5555555555555556,*Oc1c(C)cc(C)c(NC(=O)CCCCC(*)=O)c1C#N,CN(C)C(=N)N=C(N)N
