iteration,loss
275,1.544128
276,1.476535
277,1.445554
278,1.496088
279,1.430064
280,1.379200
281,1.463334
282,1.474845
283,1.446149
284,1.461255
285,1.517966
286,1.494799
287,1.410817
288,1.475267
289,1.480353
290,1.432961
291,1.426917
292,1.386539
293,1.369357
294,1.424531
295,1.415148
296,1.443611
297,1.434084
298,1.485715
299,1.440398
300,1.406960
301,1.472375
302,1.451736
303,1.439821
304,1.426135
305,1.471387
306,1.399115
307,1.416680
308,1.371529
309,1.376079
310,1.353894
311,1.392086
312,1.438018
313,1.403795
314,1.400879
315,1.413943
316,1.378770
317,1.390973
318,1.354227
319,1.406186
320,1.464457
321,1.449685
322,1.390868
323,1.422553
324,1.380816
325,1.424301
326,1.346208
327,1.331720
328,1.362173
329,1.360883
330,1.348037
331,1.402316
332,1.416516
333,1.392494
334,1.371975
335,1.344881
336,1.402981
337,1.383489
338,1.419199
339,1.378438
340,1.339699
341,1.363293
342,1.420859
343,1.425644
344,1.353909
345,1.365886
346,1.423015
347,1.336963
348,1.402082
349,1.382451
350,1.347484
351,1.370111
352,1.427277
353,1.344886
354,1.358454
355,1.363411
356,1.303282
357,1.377187
358,1.439780
359,1.352330
360,1.368489
361,1.384489
362,1.367540
363,1.289475
364,1.391845
365,1.403249
366,1.367612
367,1.325580
368,1.362866
369,1.384876
370,1.362072
371,1.364714
372,1.370261
373,1.325891
374,1.297885
375,1.313929
376,1.275353
377,1.368225
378,1.413083
379,1.288811
380,1.313378
381,1.340694
382,1.372096
383,1.352594
384,1.358979
385,1.309672
386,1.317139
387,1.335700
388,1.358753
389,1.379491
390,1.327132
391,1.327609
392,1.303405
393,1.309538
394,1.328559
395,1.348986
396,1.294072
397,1.329358
398,1.311891
399,1.426053
400,1.331976
401,1.371228
402,1.276774
403,1.365992
404,1.273016
405,1.289567
406,1.301097
407,1.292354
408,1.349795
409,1.310871
410,1.326396
411,1.285537
412,1.318903
413,1.307877
414,1.330925
415,1.349075
416,1.325998
417,1.327782
418,1.248444
419,1.296488
420,1.289393
421,1.332026
422,1.335714
423,1.287911
424,1.280614
425,1.303741
426,1.316762
427,1.331254
428,1.339337
429,1.240866
430,1.341794
431,1.303197
432,1.318092
433,1.242341
434,1.290012
435,1.256964
436,1.278749
437,1.300295
438,1.306273
439,1.347818
440,1.239380
441,1.314349
442,1.256965
443,1.211352
444,1.346509
445,1.317793
446,1.347792
447,1.264522
448,1.320607
449,1.316107
450,1.303677
451,1.252009
452,1.267397
453,1.225371
454,1.287019
455,1.314257
456,1.302452
457,1.310929
458,1.254770
459,1.300714
460,1.343801
461,1.288919
462,1.311908
463,1.362792
464,1.359722
465,1.332883
466,1.362350
467,1.314691
468,1.280040
469,1.250841
470,1.279623
471,1.269842
472,1.403365
473,1.278234
474,1.290685
475,1.300916
476,1.219712
477,1.320037
478,1.296778
479,1.312806
480,1.320337
481,1.406225
482,1.205653
483,1.258546
484,1.319071
485,1.229835
486,1.206720
487,1.293656
488,1.330998
489,1.241008
490,1.269611
491,1.269656
492,1.261111
493,1.302714
494,1.264503
495,1.257392
496,1.224511
497,1.320184
498,1.255548
499,1.241790
500,1.294088
501,1.224453
502,1.275198
503,1.216229
504,1.291557
505,1.200335
506,1.241267
507,1.239836
508,1.269638
509,1.215743
510,1.214442
511,1.269768
512,1.248781
513,1.287477
514,1.250355
515,1.246528
516,1.302692
517,1.291699
518,1.211246
519,1.330668
520,1.243979
521,1.275533
522,1.182761
523,1.315458
524,1.181282
525,1.248834
526,1.222691
527,1.277379
528,1.266309
529,1.269959
530,1.246044
531,1.300869
532,1.203215
533,1.251045
534,1.320930
535,1.308452
536,1.306376
537,1.254712
538,1.234090
539,1.216030
540,1.304478
541,1.277249
542,1.206715
543,1.260033
544,1.266049
545,1.231475
546,1.214785
547,1.266605
548,1.257267
549,1.209936
550,1.242657
551,1.188601
552,1.257298
553,1.295936
554,1.314186
555,1.266716
556,1.242509
557,1.247076
558,1.251326
559,1.226639
560,1.253550
561,1.232167
562,1.211292
563,1.244533
564,1.253857
565,1.182360
566,1.238978
567,1.248688
568,1.265095
569,1.241881
570,1.244835
571,1.200045
572,1.232138
573,1.203162
574,1.227391
575,1.217771
576,1.243396
577,1.296711
578,1.197411
579,1.215055
580,1.243549
581,1.177318
582,1.188197
583,1.210078
584,1.223058
585,1.213825
586,1.214588
587,1.237011
588,1.236173
589,1.268542
590,1.255827
591,1.292253
592,1.255179
593,1.206704
594,1.219268
595,1.232878
596,1.244684
597,1.256758
598,1.205694
599,1.224966
600,1.191718
601,1.212276
602,1.222528
603,1.183801
604,1.184177
605,1.247138
606,1.226994
607,1.211630
608,1.214132
609,1.212726
610,1.276965
611,1.183344
612,1.191884
613,1.156652
614,1.179395
615,1.225509
616,1.176215
617,1.213565
618,1.244621
619,1.230317
620,1.205247
621,1.298439
622,1.197447
623,1.217419
624,1.145667
625,1.240005
626,1.158980
627,1.263038
628,1.251985
629,1.216391
630,1.248440
631,1.250011
632,1.237995
633,1.187254
634,1.241959
635,1.223362
636,1.234730
637,1.237123
638,1.266485
639,1.248415
640,1.246482
641,1.216504
642,1.244880
643,1.296165
644,1.225483
645,1.164237
646,1.212640
647,1.243016
648,1.196044
649,1.208025
650,1.155618
651,1.183739
652,1.142348
653,1.214374
654,1.234033
655,1.181708
656,1.238092
657,1.269629
658,1.179559
659,1.207833
660,1.233952
661,1.241760
662,1.199663
663,1.239046
664,1.214828
665,1.238069
666,1.215432
667,1.184021
668,1.169756
669,1.222264
670,1.161270
671,1.173720
672,1.217939
673,1.168119
674,1.213917
675,1.209347
676,1.205018
677,1.208202
678,1.201383
679,1.134243
680,1.209551
681,1.185397
682,1.193922
683,1.154179
684,1.175154
685,1.172860
686,1.210007
687,1.207020
688,1.240623
689,1.138481
690,1.193497
691,1.168829
692,1.173136
693,1.147886
694,1.217961
695,1.181586
696,1.144475
697,1.239497
698,1.160325
699,1.168502
700,1.187943
701,1.181546
702,1.200856
703,1.142060
704,1.180236
705,1.137289
706,1.183157
707,1.240280
708,1.201011
709,1.195484
710,1.220694
711,1.180041
712,1.148536
713,1.145456
714,1.185366
715,1.241783
716,1.176709
717,1.194192
718,1.190500
719,1.160296
720,1.143789
721,1.201588
722,1.204035
723,1.166336
724,1.194134
725,1.186817
726,1.204024
727,1.174360
728,1.130761
729,1.164264
730,1.149470
731,1.162025
732,1.148891
733,1.218100
734,1.177114
735,1.172888
736,1.185132
737,1.191694
738,1.140453
739,1.164263
740,1.197084
741,1.200379
742,1.172305
743,1.180660
744,1.119288
745,1.143504
746,1.177116
747,1.147794
748,1.174559
749,1.139557
750,1.276967
751,1.145578
752,1.176081
753,1.170457
754,1.143012
755,1.126208
756,1.151945
757,1.176245
758,1.204894
759,1.193808
760,1.128871
761,1.240960
762,1.139670
763,1.151112
764,1.146696
765,1.144004
766,1.250521
767,1.121403
768,1.159348
769,1.176045
770,1.158574
771,1.178768
772,1.134523
773,1.158644
774,1.155839
775,1.122604
776,1.194724
777,1.163936
778,1.182415
779,1.233373
780,1.154264
781,1.236207
782,1.155386
783,1.123831
784,1.099414
785,1.163251
786,1.146266
787,1.172654
788,1.170822
789,1.166989
790,1.136204
791,1.167214
792,1.178569
793,1.148905
794,1.116214
795,1.166338
796,1.135181
797,1.171818
798,1.097898
799,1.186633
800,1.153835
801,1.202610
802,1.112588
803,1.117733
804,1.122559
805,1.206472
806,1.193762
807,1.155125
808,1.175973
809,1.129277
810,1.180069
811,1.184804
812,1.184545
813,1.125355
814,1.123072
815,1.101814
816,1.139053
817,1.207563
818,1.118164
819,1.213800
820,1.113660
821,1.182844
822,1.186028
823,1.138230
824,1.163649
825,1.178084
826,1.106445
827,1.054973
828,1.162540
829,1.126769
830,1.187583
831,1.090390
832,1.166977
833,1.111781
834,1.073637
835,1.145023
836,1.160698
837,1.115487
838,1.146949
839,1.165388
840,1.174578
841,1.154273
842,1.160688
843,1.133134
844,1.080734
845,1.151027
846,1.090329
847,1.142665
848,1.095760
849,1.177064
850,1.102546
851,1.194088
852,1.145211
853,1.089841
854,1.126061
855,1.103878
856,1.155651
857,1.123886
858,1.110758
859,1.192721
860,1.116891
861,1.125524
862,1.135381
863,1.129096
864,1.198709
865,1.219731
866,1.138199
867,1.175686
868,1.100549
869,1.110814
870,1.104830
871,1.157325
872,1.127358
873,1.102203
874,1.052187
875,1.072881
876,1.120704
877,1.165408
878,1.182906
879,1.157720
880,1.108208
881,1.102949
882,1.123157
883,1.169406
884,1.050831
885,1.105712
886,1.099009
887,1.151188
888,1.076982
889,1.110684
890,1.109903
891,1.124198
892,1.177308
893,1.092844
894,1.094186
895,1.110892
896,1.081079
897,1.191964
898,1.068220
899,1.145941
900,1.129129
901,1.111460
902,1.113459
903,1.123921
904,1.121606
905,1.010181
906,1.132795
907,1.139787
908,1.191715
909,1.104780
910,1.149732
911,1.102800
912,1.145273
913,1.081812
914,1.095343
915,1.111065
916,1.050779
917,1.136671
918,1.129864
919,1.132763
920,1.122568
921,1.152743
922,1.122205
923,1.115500
924,1.094710
925,1.094380
926,1.205990
927,1.154657
928,1.043272
929,1.098912
930,1.070438
931,1.182187
932,1.172431
933,1.143794
934,1.129046
935,1.140826
936,1.112483
937,1.118771
938,1.099172
939,1.101357
940,1.178220
941,1.074348
942,1.174974
943,1.174854
944,1.204609
945,1.118986
946,1.092011
947,1.143174
948,1.049093
949,1.143858
950,1.135090
951,1.104308
952,1.149095
953,1.068627
954,1.141860
955,1.127590
956,1.083673
957,1.123320
958,1.127719
959,1.130804
960,1.076793
961,1.095522
962,1.072192
963,1.156549
964,1.115836
965,1.100145
966,1.104767
967,1.090485
968,1.070261
969,1.038214
970,1.100407
971,1.123054
972,1.075182
973,1.155306
974,1.101113
975,1.068190
976,1.122336
977,1.141459
978,1.037638
979,1.089557
980,1.080088
981,1.137507
982,1.070732
983,1.101873
984,1.087436
985,1.096297
986,1.130735
987,1.102981
988,1.158827
989,1.055263
990,1.060269
991,1.080823
992,1.043029
993,1.079921
994,1.082709
995,1.056595
996,1.120548
997,1.155098
998,1.047583
999,1.071683
1000,1.098784
1001,1.093760
1002,1.098485
1003,1.117201
1004,1.090535
1005,1.069368
1006,1.131486
1007,1.051651
1008,1.083316
1009,1.107921
1010,1.088925
1011,1.099218
1012,1.115235
1013,1.084180
1014,1.092254
1015,1.097130
1016,1.122799
1017,1.047477
1018,1.084321
1019,1.061234
1020,1.131021
1021,1.014202
1022,1.115957
1023,1.076448
1024,1.049402
1025,1.060441
1026,1.145590
1027,1.166788
1028,1.159921
1029,1.131131
1030,1.118328
1031,1.084038
1032,1.097831
1033,1.117854
1034,1.067950
1035,1.016311
1036,1.159544
1037,1.056498
1038,1.129693
1039,1.059636
1040,1.039799
1041,1.029217
1042,1.023682
1043,1.094326
1044,1.130307
1045,1.048610
1046,1.070774
1047,1.117879
1048,1.006434
1049,1.056677
1050,1.103572
1051,1.041365
1052,1.025057
1053,1.094738
1054,1.099839
1055,1.099716
1056,1.146679
1057,1.065601
1058,1.067366
1059,1.026255
1060,1.096673
1061,1.095263
1062,1.061857
1063,1.081020
1064,1.057903
1065,0.999429
1066,1.050329
1067,1.114286
1068,1.088266
1069,1.115401
1070,1.080174
1071,1.071260
1072,1.045213
1073,1.108645
1074,1.117180
1075,1.126517
1076,1.091869
1077,1.078862
1078,1.114989
1079,1.122673
1080,1.083362
1081,1.022504
1082,1.072732
1083,1.090085
1084,1.081354
1085,1.046961
1086,1.106793
1087,1.028464
1088,1.074673
1089,1.082346
1090,1.038355
1091,1.032409
1092,1.056744
1093,1.049556
1094,1.080923
1095,1.060373
1096,1.050810
1097,1.069015
1098,1.076151
1099,1.032270
1100,1.078341
1101,1.107612
1102,1.111033
1103,1.031781
1104,1.044760
1105,1.076466
1106,1.055658
1107,1.053050
1108,1.120600
1109,1.037439
1110,1.054860
1111,1.164737
1112,1.065136
1113,1.062029
1114,1.177728
1115,1.112154
1116,1.127014
1117,1.071037
1118,1.068135
1119,1.098760
1120,1.097182
1121,1.040030
1122,1.100730
1123,1.053051
1124,1.051484
1125,1.041357
1126,1.050867
1127,1.062919
1128,1.104456
1129,1.095444
1130,1.082999
1131,1.050851
1132,1.065649
1133,1.072696
1134,1.086739
1135,1.071826
1136,1.065130
1137,1.111463
1138,1.077570
1139,1.081717
1140,1.106703
1141,1.031126
1142,1.031204
1143,1.155824
1144,1.089019
1145,1.035275
1146,1.056927
1147,1.094210
1148,1.069898
1149,1.066404
1150,1.087337
1151,1.156029
1152,1.103998
1153,1.071509
1154,1.071950
1155,1.021832
1156,1.059873
1157,1.097867
1158,1.022257
1159,1.062165
1160,1.062571
1161,1.080529
1162,1.045280
1163,1.027146
1164,1.074598
1165,1.048482
1166,1.069651
1167,1.117966
1168,1.093569
1169,1.084660
1170,1.039206
1171,1.038168
1172,1.013029
1173,1.040613
1174,1.035212
1175,1.053622
1176,1.017594
1177,1.053731
1178,1.029098
1179,1.020251
1180,1.030685
1181,1.027972
1182,1.052896
1183,1.090788
1184,1.064460
1185,1.091944
1186,1.121981
1187,1.090289
1188,1.015576
1189,1.113486
1190,1.088185
1191,0.986063
1192,1.058951
1193,1.067265
1194,1.062878
1195,1.122638
1196,1.074492
1197,1.030536
1198,1.050790
1199,1.051115
1200,1.074844
1201,1.031880
1202,1.021405
1203,1.039803
1204,1.007425
1205,1.073933
1206,1.057849
1207,1.103053
1208,1.077668
1209,1.020424
1210,1.089658
1211,1.103096
1212,1.056283
1213,1.021828
1214,1.134657
1215,1.037904
1216,1.066564
1217,1.045816
1218,1.120514
1219,1.041778
1220,0.993507
1221,1.086120
1222,1.054878
1223,1.011653
1224,1.054855
1225,0.995272
1226,1.035601
1227,1.017827
1228,1.013610
1229,1.046926
1230,1.076909
1231,1.015453
1232,1.054496
1233,1.111419
1234,1.020232
1235,1.070451
1236,1.039184
1237,1.090539
1238,1.051845
1239,1.033976
1240,1.096411
1241,1.036990
1242,1.026108
1243,1.041649
1244,1.009661
1245,1.055971
1246,1.016059
1247,1.077750
1248,1.063377
1249,1.040035
1250,1.071226
1251,1.063569
1252,1.030747
1253,1.041194
1254,1.078819
1255,1.031276
1256,1.053960
1257,1.037342
1258,1.080878
1259,1.129279
1260,1.008805
1261,1.047894
1262,1.017020
1263,1.078607
1264,1.042132
1265,1.040423
1266,1.052322
1267,1.050080
1268,1.103294
1269,1.056470
1270,1.058758
1271,1.114329
1272,1.112458
1273,1.010254
1274,1.052077
1275,1.051512
1276,1.045835
1277,1.033637
1278,1.056176
1279,1.072026
1280,1.045636
1281,1.066120
1282,1.124506
1283,0.956423
1284,1.073923
1285,1.075790
1286,1.054690
1287,1.103351
1288,1.051828
1289,1.024612
1290,1.007401
1291,0.996933
1292,1.074874
1293,1.046803
1294,1.020846
1295,1.084494
1296,1.065884
1297,1.075172
1298,1.049788
1299,1.051594
1300,1.074698
1301,1.051788
1302,1.086122
1303,1.047751
1304,1.009401
1305,1.034959
1306,1.078424
1307,1.059008
1308,1.029965
1309,1.088167
1310,1.023221
1311,0.989682
1312,1.065255
1313,1.054682
1314,0.966666
1315,1.035588
1316,1.032804
1317,1.033280
1318,0.982490
1319,1.021717
1320,1.028540
1321,1.091950
1322,1.051394
1323,1.040605
1324,1.003590
1325,0.969797
1326,1.086503
1327,1.052780
1328,1.115966
1329,1.089281
1330,1.011156
1331,0.972419
1332,1.008735
1333,1.064936
1334,1.011783
1335,0.968363
1336,1.016705
1337,1.016215
1338,1.041745
1339,1.003114
1340,1.034998
1341,1.027865
1342,1.054361
1343,1.070849
1344,1.052452
1345,1.067605
1346,1.048625
1347,0.996351
1348,0.999115
1349,1.006046
1350,1.053366
1351,1.050151
1352,1.010409
1353,1.066616
1354,1.056805
1355,1.045691
1356,1.032161
1357,1.063449
1358,1.071226
1359,0.976773
1360,1.010154
1361,1.003458
1362,1.054790
1363,0.999301
1364,1.018019
1365,1.023261
1366,1.006664
1367,0.978698
1368,1.051427
1369,0.994469
1370,1.042309
1371,1.038591
1372,1.023859
1373,0.972856
1374,1.042651
1375,0.996974
1376,1.053966
1377,1.010211
1378,1.024189
1379,1.041258
1380,1.099790
1381,1.007719
1382,1.051924
1383,1.034984
1384,1.066290
1385,1.043135
1386,0.998453
1387,1.042600
1388,0.998483
1389,0.998446
1390,0.996369
1391,1.029588
1392,1.050372
1393,1.029560
1394,1.023848
1395,1.038380
1396,0.965613
1397,1.007169
1398,1.031998
1399,1.070801
1400,1.000109
1401,0.972231
1402,1.016319
1403,1.042470
1404,1.028299
1405,1.045444
1406,1.083491
1407,1.030570
1408,0.994668
1409,1.007726
1410,1.059952
1411,1.003147
1412,1.010453
1413,0.995547
1414,0.991734
1415,1.041002
1416,1.052006
1417,1.062880
1418,1.032295
1419,0.995933
1420,1.025140
1421,0.974526
1422,1.032963
1423,1.010259
1424,1.036360
1425,1.034874
1426,1.027972
1427,1.001727
1428,1.005188
1429,1.025809
1430,1.012877
1431,1.001201
1432,1.119130
1433,0.967610
1434,1.005030
1435,1.007807
1436,0.970602
1437,0.974052
1438,1.011096
1439,1.027247
1440,1.068114
1441,1.041689
1442,1.089180
1443,1.085944
1444,1.027066
1445,1.014485
1446,1.023000
1447,1.025674
1448,0.967366
1449,0.972413
1450,0.995507
1451,1.008023
1452,0.979893
1453,1.019559
1454,1.030826
1455,1.027909
1456,1.009957
1457,1.031680
1458,1.025666
1459,0.998468
1460,1.005475
1461,1.030153
1462,0.990889
1463,1.076929
1464,1.042734
1465,1.040940
1466,1.018607
1467,0.982139
1468,1.023569
1469,1.059233
1470,1.037866
1471,0.999609
1472,1.046041
1473,0.985757
1474,1.030473
1475,1.012006
1476,0.968417
1477,1.007213
1478,0.990694
1479,0.956929
1480,1.042615
1481,1.031414
1482,1.030243
1483,0.999880
1484,0.985475
1485,1.017658
1486,1.092618
1487,1.022618
1488,1.030497
1489,0.961184
1490,1.020426
1491,0.983258
1492,1.008696
1493,1.018510
1494,0.950226
1495,0.994001
1496,0.969298
1497,1.031539
1498,1.005160
1499,0.941797
1500,1.010543
1501,0.990433
1502,1.022311
1503,1.008272
1504,0.992221
1505,1.000866
1506,1.021268
1507,1.061628
1508,1.010134
1509,1.002646
1510,0.994540
1511,0.959399
1512,1.025823
1513,1.004705
1514,1.019531
1515,1.008011
1516,0.999322
1517,1.042857
1518,1.010820
1519,0.966855
1520,0.998662
1521,0.993011
1522,1.001297
1523,1.000551
1524,1.019763
1525,0.977489
1526,0.983315
1527,1.002590
1528,1.040960
1529,0.996372
1530,1.025230
1531,0.996952
1532,0.993024
1533,1.048886
1534,1.022270
1535,0.990448
1536,0.989242
1537,1.004040
1538,1.023166
1539,0.977965
1540,0.951856
1541,0.973750
1542,0.950234
1543,0.972437
1544,1.006915
1545,0.988489
1546,0.991396
1547,0.946491
1548,1.057328
1549,1.017640
1550,1.018674
1551,1.014953
1552,0.988812
1553,1.060919
1554,1.020317
1555,0.988446
1556,0.988272
1557,0.955156
1558,0.933499
1559,1.074323
1560,1.022576
1561,0.981992
1562,1.051144
1563,0.963332
1564,0.980279
1565,1.025433
1566,0.964882
1567,0.946299
1568,0.938493
1569,1.023560
1570,1.013433
1571,0.988865
1572,1.065223
1573,1.056608
1574,0.988090
1575,1.034552
1576,1.023533
1577,1.036776
1578,1.029088
1579,0.935541
1580,0.934835
1581,1.027248
1582,0.997014
1583,0.969743
1584,0.975522
1585,1.084728
1586,0.990262
1587,0.981295
1588,1.042452
1589,1.075933
1590,0.998425
1591,1.016978
1592,0.986146
1593,1.077926
1594,1.036202
1595,1.050825
1596,0.966501
1597,1.042807
1598,1.028186
1599,1.000915
1600,0.995397
1601,0.970373
1602,0.993358
1603,1.009172
1604,1.035645
1605,0.944068
1606,1.024670
1607,1.012863
1608,0.959149
1609,0.976081
1610,1.043796
1611,1.000777
1612,1.022437
1613,1.082181
1614,1.022025
1615,1.045254
1616,0.986390
1617,0.984625
1618,1.035080
1619,0.953393
1620,1.013535
1621,0.937575
1622,0.993455
1623,1.058377
1624,1.011106
1625,1.021734
1626,0.986547
1627,0.983909
1628,0.990351
1629,1.010823
1630,1.095788
1631,0.958197
1632,1.062924
1633,1.042819
1634,1.008524
1635,1.057152
1636,0.994156
1637,1.042162
1638,1.009525
1639,1.006754
1640,0.979419
1641,1.016636
1642,1.016085
1643,0.968542
1644,1.017641
1645,1.033085
1646,1.052656
1647,1.030358
1648,1.005719
1649,0.969314
1650,0.975548
1651,1.012080
1652,1.053095
1653,0.939791
1654,1.028002
1655,0.952381
1656,0.918939
1657,1.025213
1658,0.973179
1659,0.941623
1660,0.958440
1661,1.051198
1662,1.015915
1663,0.966810
1664,1.000655
1665,0.950666
1666,1.056633
1667,1.026074
1668,0.938392
1669,0.930734
1670,0.968817
1671,0.983911
1672,0.985893
1673,1.041415
1674,0.998027
1675,1.009409
1676,0.971638
1677,0.946044
1678,0.985217
1679,0.986614
1680,0.950645
1681,0.985159
1682,0.898837
1683,0.927404
1684,1.003645
1685,0.944760
1686,1.031299
1687,0.940998
1688,0.978904
1689,0.986366
1690,1.000489
1691,1.028381
1692,1.040232
1693,0.905665
1694,0.977175
1695,0.998120
1696,0.992569
1697,0.970520
1698,0.970559
1699,0.962586
1700,0.998755
1701,0.993801
1702,0.998764
1703,0.926048
1704,0.994815
1705,1.018076
1706,0.947787
1707,1.064575
1708,0.989187
1709,0.962843
1710,1.003685
1711,1.004665
1712,1.041485
1713,0.989170
1714,0.976988
1715,0.992434
1716,0.990973
1717,1.013322
1718,0.960935
1719,0.981358
1720,1.008039
1721,0.940309
1722,0.999918
1723,0.976710
1724,1.044053
1725,0.996406
1726,0.971104
1727,1.032775
1728,0.987698
1729,0.969485
1730,0.992476
1731,0.992715
1732,0.999590
1733,0.961940
1734,0.972254
1735,0.992336
1736,0.957166
1737,0.991388
1738,1.061282
1739,0.921460
1740,0.939702
1741,1.012189
1742,0.958218
1743,0.944431
1744,1.027695
1745,0.934418
1746,0.977903
1747,0.986053
1748,1.035497
1749,1.011026
1750,1.004992
1751,0.996076
1752,1.023739
1753,1.009340
1754,0.960501
1755,1.043463
1756,1.015978
1757,0.962471
1758,1.031626
1759,0.937528
1760,0.965376
1761,0.968168
1762,1.001397
1763,1.006513
1764,1.054882
1765,1.015932
1766,1.012595
1767,1.006242
1768,0.977986
1769,1.038588
1770,0.959242
1771,1.063946
1772,0.956361
1773,1.021602
1774,0.904810
1775,1.048251
1776,0.994592
1777,1.024184
1778,0.981972
1779,0.985269
1780,0.980748
1781,0.956524
1782,1.014803
1783,0.983097
1784,0.914858
1785,0.980145
1786,1.026026
1787,1.014946
1788,0.976414
1789,0.964288
1790,0.983303
1791,0.926899
1792,1.000232
1793,0.984857
1794,0.917593
1795,0.996903
1796,0.958665
1797,0.922872
1798,1.042219
1799,0.991871
1800,0.987360
1801,1.001522
1802,0.935615
1803,0.995250
1804,0.989500
1805,1.016423
1806,0.965904
1807,0.976174
1808,0.987857
1809,0.973573
1810,0.964945
1811,1.025401
1812,0.969175
1813,1.028879
1814,1.016482
1815,0.988768
1816,1.028876
1817,1.003446
1818,0.995501
1819,0.997278
1820,1.050172
1821,0.995051
1822,0.986461
1823,0.968596
1824,1.029262
1825,0.945263
1826,0.991506
1827,0.978384
1828,0.975507
1829,0.902312
1830,1.031558
1831,0.977869
1832,1.002229
1833,0.965863
1834,0.951298
1835,0.999536
1836,0.908084
1837,0.980119
1838,0.970574
1839,0.950969
1840,1.008966
1841,0.945337
1842,0.992138
1843,0.918350
1844,0.975107
1845,0.956336
1846,1.041685
1847,1.070899
1848,0.959491
1849,0.952965
1850,1.002896
1851,0.980004
1852,1.068226
1853,1.006885
1854,0.948440
1855,0.939812
1856,0.946027
1857,0.973377
1858,0.949897
1859,0.954420
1860,0.987949
1861,1.001350
1862,0.997472
1863,0.990429
1864,0.946506
1865,0.972594
1866,0.984288
1867,0.984269
1868,1.020128
1869,1.006573
1870,0.970951
1871,0.986258
1872,1.033164
1873,0.941203
