iteration,loss
317,1.316344
318,1.354625
319,1.374031
320,1.368960
321,1.364375
322,1.349402
323,1.367459
324,1.394985
325,1.361671
326,1.408790
327,1.267976
328,1.363484
329,1.392688
330,1.356919
331,1.370200
332,1.303117
333,1.311809
334,1.313422
335,1.346771
336,1.347655
337,1.307572
338,1.419788
339,1.303955
340,1.357416
341,1.321429
342,1.302070
343,1.300839
344,1.249131
345,1.363607
346,1.342740
347,1.334011
348,1.419942
349,1.341721
350,1.335450
351,1.304421
352,1.316498
353,1.332477
354,1.354036
355,1.332786
356,1.392492
357,1.253930
358,1.337465
359,1.323680
360,1.287136
361,1.330542
362,1.278856
363,1.280320
364,1.257330
365,1.286586
366,1.329589
367,1.269634
368,1.288806
369,1.308329
370,1.287264
371,1.285653
372,1.312850
373,1.362650
374,1.274475
375,1.338403
376,1.348288
377,1.251130
378,1.342324
379,1.323176
380,1.300541
381,1.267560
382,1.269453
383,1.334366
384,1.250669
385,1.258344
386,1.346753
387,1.259004
388,1.260607
389,1.322280
390,1.305887
391,1.326252
392,1.347413
393,1.276032
394,1.285928
395,1.291922
396,1.289273
397,1.235677
398,1.253263
399,1.302595
400,1.335179
401,1.312534
402,1.232509
403,1.243290
404,1.370529
405,1.220490
406,1.280867
407,1.237533
408,1.315148
409,1.321604
410,1.253261
411,1.274680
412,1.243330
413,1.242452
414,1.316072
415,1.275207
416,1.279905
417,1.177234
418,1.308442
419,1.382932
420,1.258958
421,1.271095
422,1.233890
423,1.285893
424,1.236279
425,1.263393
426,1.318779
427,1.367200
428,1.243082
429,1.325425
430,1.314286
431,1.274281
432,1.339845
433,1.293942
434,1.264121
435,1.243595
436,1.246390
437,1.273512
438,1.244515
439,1.194615
440,1.271654
441,1.237991
442,1.266749
443,1.251435
444,1.241958
445,1.215737
446,1.281054
447,1.204151
448,1.192234
449,1.248118
450,1.251735
451,1.244004
452,1.276776
453,1.225231
454,1.302435
455,1.217007
456,1.227197
457,1.259888
458,1.273271
459,1.303483
460,1.220095
461,1.239388
462,1.285459
463,1.292882
464,1.224601
465,1.260782
466,1.206252
467,1.260774
468,1.215242
469,1.187056
470,1.361411
471,1.238720
472,1.195375
473,1.281996
474,1.239063
475,1.219494
476,1.277498
477,1.161671
478,1.242394
479,1.263526
480,1.243085
481,1.192936
482,1.308980
483,1.177585
484,1.195384
485,1.286877
486,1.176987
487,1.246929
488,1.266821
489,1.255839
490,1.212313
491,1.193137
492,1.229519
493,1.233321
494,1.175786
495,1.165649
496,1.165028
497,1.228627
498,1.262657
499,1.195055
500,1.250915
501,1.229790
502,1.256962
503,1.190497
504,1.268499
505,1.170038
506,1.219310
507,1.213237
508,1.170299
509,1.212483
510,1.257190
511,1.200651
512,1.234306
513,1.237807
514,1.256066
515,1.262887
516,1.191770
517,1.234353
518,1.270928
519,1.272809
520,1.194246
521,1.239588
522,1.184974
523,1.165681
524,1.148266
525,1.217305
526,1.268305
527,1.170039
528,1.199622
529,1.235742
530,1.214732
531,1.221759
532,1.217311
533,1.219221
534,1.193618
535,1.186303
536,1.190540
537,1.204571
538,1.161351
539,1.227477
540,1.237166
541,1.169084
542,1.146330
543,1.247322
544,1.224422
545,1.174316
546,1.211658
547,1.230280
548,1.269757
549,1.222390
550,1.202395
551,1.221334
552,1.184219
553,1.184239
554,1.155154
555,1.175025
556,1.218444
557,1.181681
558,1.116444
559,1.197165
560,1.146527
561,1.152463
562,1.175593
563,1.194730
564,1.218552
565,1.215267
566,1.194245
567,1.165860
568,1.202439
569,1.201107
570,1.178784
571,1.171272
572,1.130793
573,1.202709
574,1.217376
575,1.210463
576,1.218750
577,1.220456
578,1.176576
579,1.103034
580,1.203740
581,1.167145
582,1.135726
583,1.236055
584,1.155941
585,1.238531
586,1.191780
587,1.085835
588,1.177101
589,1.238169
590,1.185166
591,1.185973
592,1.255252
593,1.123986
594,1.224051
595,1.157203
596,1.151074
597,1.138216
598,1.207696
599,1.201530
600,1.198191
601,1.218295
602,1.120437
603,1.155704
604,1.203942
605,1.167556
606,1.137204
607,1.134581
608,1.205086
609,1.175875
610,1.197695
611,1.158697
612,1.151980
613,1.173453
614,1.189006
615,1.189299
616,1.222054
617,1.156402
618,1.238923
619,1.158752
620,1.143023
621,1.137859
622,1.167608
623,1.119996
624,1.217745
625,1.189131
626,1.169504
627,1.164923
628,1.159012
629,1.146953
630,1.111414
631,1.214439
632,1.192085
633,1.175723
634,1.116538
635,1.211470
636,1.217267
637,1.174951
638,1.172147
639,1.164902
640,1.109133
641,1.197884
642,1.139246
643,1.149739
644,1.136574
645,1.183641
646,1.193515
647,1.234386
648,1.117016
649,1.156459
650,1.170085
651,1.152214
652,1.126752
653,1.111752
654,1.146479
655,1.152611
656,1.140526
657,1.168834
658,1.179386
659,1.126164
660,1.163372
661,1.176484
662,1.120180
663,1.208471
664,1.176037
665,1.137357
666,1.221092
667,1.112275
668,1.164393
669,1.141786
670,1.132467
671,1.131723
672,1.164683
673,1.152613
674,1.116156
675,1.172978
676,1.110133
677,1.141251
678,1.174386
679,1.171360
680,1.134104
681,1.128182
682,1.152387
683,1.118956
684,1.128421
685,1.170554
686,1.090509
687,1.143296
688,1.156158
689,1.113371
690,1.131977
691,1.181456
692,1.186659
693,1.102148
694,1.169853
695,1.185148
696,1.164235
697,1.152292
698,1.155411
699,1.131792
700,1.213610
701,1.157849
702,1.134731
703,1.186814
704,1.118561
705,1.154384
706,1.155925
707,1.163537
708,1.096553
709,1.151811
710,1.168513
711,1.189455
712,1.160344
713,1.123333
714,1.141687
715,1.172004
716,1.104327
717,1.199666
718,1.119382
719,1.145108
720,1.154265
721,1.187611
722,1.125909
723,1.098719
724,1.072327
725,1.161342
726,1.141672
727,1.128625
728,1.164057
729,1.128035
730,1.156141
731,1.051443
732,1.112332
733,1.102193
734,1.166302
735,1.123773
736,1.135088
737,1.117334
738,1.129107
739,1.111136
740,1.090608
741,1.151978
742,1.104638
743,1.116325
744,1.117810
745,1.124613
746,1.159669
747,1.100853
748,1.173020
749,1.064632
750,1.176692
751,1.125904
752,1.152192
753,1.154953
754,1.158153
755,1.133830
756,1.065832
757,1.090056
758,1.126523
759,1.120693
760,1.111425
761,1.101460
762,1.147082
763,1.092262
764,1.123218
765,1.227216
766,1.159991
767,1.189052
768,1.172531
769,1.109106
770,1.144427
771,1.164659
772,1.072394
773,1.084869
774,1.146837
775,1.108523
776,1.130923
777,1.140691
778,1.110582
779,1.136801
780,1.099195
781,1.063343
782,1.120284
783,1.097182
784,1.128508
785,1.162977
786,1.137767
787,1.092726
788,1.126389
789,1.204454
790,1.162330
791,1.112153
792,1.113153
793,1.136251
794,1.174084
795,1.059631
796,1.119481
797,1.129115
798,1.139860
799,1.164517
800,1.144825
801,1.137957
802,1.104974
803,1.098142
804,1.125032
805,1.136102
806,1.110600
807,1.107305
808,1.199850
809,1.113533
810,1.118916
811,1.106238
812,1.080128
813,1.166737
814,1.128520
815,1.159989
816,1.118038
817,1.095796
818,1.119389
819,1.071175
820,1.085034
821,1.107461
822,1.053704
823,1.092034
824,1.174397
825,1.111490
826,1.109255
827,1.118486
828,1.079773
829,1.159132
830,1.061072
831,1.115312
832,1.082195
833,1.098222
834,1.094631
835,1.068001
836,1.126844
837,1.077406
838,1.130984
839,1.065144
840,1.157230
841,1.079426
842,1.124028
843,1.149933
844,1.038383
845,1.125633
846,1.115469
847,1.078018
848,1.133407
849,1.153046
850,1.133144
851,1.154824
852,1.069828
853,1.096206
854,1.124887
855,1.084391
856,1.073739
857,1.100073
858,1.114327
859,1.048361
860,1.123775
861,1.107419
862,1.077231
863,1.153526
864,1.167177
865,1.083571
866,1.130863
867,1.051658
868,1.108005
869,1.105310
870,1.056909
871,1.089958
872,1.090816
873,1.094987
874,1.134591
875,1.024853
876,1.075390
877,1.066174
878,1.126452
879,1.139615
880,1.093624
881,1.133659
882,1.087718
883,1.099520
884,1.079795
885,1.061395
886,1.093741
887,1.073666
888,1.051247
889,1.116288
890,1.086260
891,1.094946
892,1.074133
893,1.072842
894,1.143245
895,1.135826
896,1.137605
897,1.095741
898,1.084886
899,1.131875
900,1.096643
901,1.033238
902,1.122365
903,1.078410
904,1.065841
905,1.097139
906,1.065634
907,1.084620
908,1.112965
909,1.057685
910,1.083519
911,1.165916
912,1.119026
913,1.088120
914,1.065742
915,1.079556
916,1.055662
917,1.116871
918,1.081729
919,1.125440
920,1.155092
921,1.032928
922,1.054164
923,1.116058
924,1.015705
925,1.119927
926,1.098257
927,1.073079
928,1.059563
929,1.097726
930,1.077830
931,1.090291
932,1.070661
933,1.008936
934,1.091515
935,1.052062
936,1.050714
937,1.038666
938,1.054995
939,1.085200
940,1.109007
941,1.037298
942,1.113994
943,1.111919
944,1.081795
945,1.109263
946,1.108841
947,1.029607
948,1.105179
949,1.114727
950,1.039531
951,1.063550
952,1.093955
953,1.073652
954,1.073515
955,1.088178
956,1.032954
957,1.133235
958,1.085740
959,1.034154
960,1.085229
961,1.067872
962,1.085809
963,1.126137
964,1.041770
965,1.029213
966,1.102290
967,1.089044
968,1.013321
969,1.056519
970,1.124812
971,1.101274
972,1.073887
973,1.115404
974,1.088373
975,1.049128
976,0.994084
977,1.079182
978,1.034600
979,0.993994
980,1.044907
981,1.051097
982,1.066931
983,1.119791
984,1.055292
985,1.071675
986,1.125016
987,1.097952
988,1.127426
989,1.050242
990,1.040189
991,1.121529
992,1.106888
993,1.101550
994,1.064874
995,1.074376
996,1.091173
997,1.079810
998,1.085036
999,1.029523
1000,1.055445
1001,1.101066
1002,1.063623
1003,1.082735
1004,1.070066
1005,1.062084
1006,1.111049
1007,1.054678
1008,1.021855
1009,1.067718
1010,1.111041
1011,1.019540
1012,1.086714
1013,1.102527
1014,1.043882
1015,1.025373
1016,1.142801
1017,1.018128
1018,1.089125
1019,1.058822
1020,1.068319
1021,1.065981
1022,1.044966
1023,1.068422
1024,1.078388
1025,1.068427
1026,1.045495
1027,1.015424
1028,1.164697
1029,1.064036
1030,1.023566
1031,1.053035
1032,1.107590
1033,1.048948
1034,1.059890
1035,1.012271
1036,1.103737
1037,1.081137
1038,1.143670
1039,1.061725
1040,1.092892
1041,1.003037
1042,1.063370
1043,1.031504
1044,1.118938
1045,1.081653
1046,1.033238
1047,1.051703
1048,1.029107
1049,1.116362
1050,1.055037
1051,1.073513
1052,1.085061
1053,1.031704
1054,1.069567
1055,1.047824
1056,1.072511
1057,1.059422
1058,1.040486
1059,1.027345
1060,1.060386
1061,1.003289
1062,1.039445
1063,1.004207
1064,0.991480
1065,1.092177
1066,1.022397
1067,1.050795
1068,1.038438
1069,0.997509
1070,1.055396
1071,1.041350
1072,1.051649
1073,1.046143
1074,1.042560
1075,1.050091
1076,1.055680
1077,1.024736
1078,1.062518
1079,1.069193
1080,1.045805
1081,1.026258
1082,1.082431
1083,1.024462
1084,1.077590
1085,1.023128
1086,1.035041
1087,1.052096
1088,1.062991
1089,1.035210
1090,1.043798
1091,1.042114
1092,1.041948
1093,1.052534
1094,1.066330
1095,1.070549
1096,1.066096
1097,1.033517
1098,1.057947
1099,1.069548
1100,1.083104
1101,1.029936
1102,1.083510
1103,1.089123
1104,1.040933
1105,1.007271
1106,1.055858
1107,1.064541
1108,1.008775
1109,1.032709
1110,1.018112
1111,1.102266
1112,1.054014
1113,1.036047
1114,1.094395
1115,0.989966
1116,1.065096
1117,1.074027
1118,1.073328
1119,1.080745
1120,1.082418
1121,1.060356
1122,0.982224
1123,0.998555
1124,1.018079
1125,1.059751
1126,1.043876
1127,1.011473
1128,1.051494
1129,1.070151
1130,1.065724
1131,1.053856
1132,1.019334
1133,1.079055
1134,1.003559
1135,1.033739
1136,1.068601
1137,1.007144
1138,0.978909
1139,1.059076
1140,1.046758
1141,1.007423
1142,1.054249
1143,1.089271
1144,1.038975
1145,1.016262
1146,1.112709
1147,1.052159
1148,1.032429
1149,0.997540
1150,1.039488
1151,1.042593
1152,1.036276
1153,1.007961
1154,0.983472
1155,1.042030
1156,1.098761
1157,1.045721
1158,0.997134
1159,1.026463
1160,1.084007
1161,0.978836
1162,0.999141
1163,1.028046
1164,1.013663
1165,1.020415
1166,1.083722
1167,1.059911
1168,1.088112
1169,1.035550
1170,1.029774
1171,1.026656
1172,1.060617
1173,1.043809
1174,1.112191
1175,1.023467
1176,1.055764
1177,1.058407
1178,1.051975
1179,1.093137
1180,1.101748
1181,1.066337
1182,1.070997
1183,1.034940
1184,1.042411
1185,1.001051
1186,1.026369
1187,1.072448
1188,1.093975
1189,1.064238
1190,1.013961
1191,1.036456
1192,1.020614
1193,1.030836
1194,1.009532
1195,1.059999
1196,1.019548
1197,1.082561
1198,0.997782
1199,1.055051
1200,1.003719
1201,1.025735
1202,1.033117
1203,1.019675
1204,1.025962
1205,1.030103
1206,1.009005
1207,1.038580
1208,1.055338
1209,1.012527
1210,1.067174
1211,1.040557
1212,0.984055
1213,1.051581
1214,1.053031
1215,0.997338
1216,1.041664
1217,1.015771
1218,1.000055
1219,0.955461
1220,1.003076
1221,1.045208
1222,1.018155
1223,1.018044
1224,1.059762
1225,1.039894
1226,1.002679
1227,1.001505
1228,0.982792
1229,1.036993
1230,1.003510
1231,1.066620
1232,0.944277
1233,1.012150
1234,1.036667
1235,1.022589
1236,0.985846
1237,0.998841
1238,0.981906
1239,1.032031
1240,1.053405
1241,0.976306
1242,1.008270
1243,1.035695
1244,1.017474
1245,1.051616
1246,1.074824
1247,1.011226
1248,1.001757
1249,1.061253
1250,1.032038
1251,0.975282
1252,0.997533
1253,0.979830
1254,1.016976
1255,1.003826
1256,1.137750
1257,0.980608
1258,0.994112
1259,1.038509
1260,1.048185
1261,1.029467
1262,1.032284
1263,1.020136
1264,0.992423
1265,0.982299
1266,1.009585
1267,0.950236
1268,0.996676
1269,0.950566
1270,1.077482
1271,1.006799
1272,1.013965
1273,1.015683
1274,1.053840
1275,1.024590
1276,1.026341
1277,1.037122
1278,1.008296
1279,1.000756
1280,0.970910
1281,0.963190
1282,1.006332
1283,1.040616
1284,1.016792
1285,1.066125
1286,0.985238
1287,0.972035
1288,1.065118
1289,1.005652
1290,1.035866
1291,1.050739
1292,1.058376
1293,1.021692
1294,1.034724
1295,1.068835
1296,1.014058
1297,1.018596
1298,1.011114
1299,1.025475
1300,1.029688
1301,1.041035
1302,0.997467
1303,0.980635
1304,1.045664
1305,1.034576
1306,1.047163
1307,0.996009
1308,1.033239
1309,1.075162
1310,1.016292
1311,1.009780
1312,0.978385
1313,0.993931
1314,0.993147
1315,0.989543
1316,0.999846
1317,1.005458
1318,1.028336
1319,1.003751
1320,1.064015
1321,1.020538
1322,1.047525
1323,1.008399
1324,1.001655
1325,1.032731
1326,1.022130
1327,0.994913
1328,1.022968
1329,1.026807
1330,0.979379
1331,0.991195
1332,1.078161
1333,1.058043
1334,1.007190
1335,1.023148
1336,0.998711
1337,1.047779
1338,1.017102
1339,0.985492
1340,0.935079
1341,1.003232
1342,1.015790
1343,0.973570
1344,1.001761
1345,1.063638
1346,1.013417
1347,1.000982
1348,1.036511
1349,1.014618
1350,1.008271
1351,0.997362
1352,1.051678
1353,0.969853
1354,0.998845
1355,0.997351
1356,1.025820
1357,1.013252
1358,1.005543
1359,1.004229
1360,1.006240
1361,0.994260
1362,0.996065
1363,0.994715
1364,1.046429
1365,1.013707
1366,1.024170
1367,0.992580
1368,1.047930
1369,1.022849
1370,1.066754
1371,1.017634
1372,1.020283
1373,1.010683
1374,1.087225
1375,0.980217
1376,0.979987
1377,1.054616
1378,0.988768
1379,1.033873
1380,1.015633
1381,0.975151
1382,1.011690
1383,1.039538
1384,1.012151
1385,1.037128
1386,0.991114
1387,1.026277
1388,1.042975
1389,1.032271
1390,0.979431
1391,0.990080
1392,0.977035
1393,1.020596
1394,1.039334
1395,0.993979
1396,1.022441
1397,0.965805
1398,1.025509
1399,0.980775
1400,1.064870
1401,1.000759
1402,1.020712
1403,0.995044
1404,0.988823
1405,1.016322
1406,1.035863
1407,0.990756
1408,0.987067
1409,1.045605
1410,0.960647
1411,0.969749
1412,1.053214
1413,0.941888
1414,0.959301
1415,0.990752
1416,1.020000
1417,1.027907
1418,1.027592
1419,1.005302
1420,1.024413
1421,1.042461
1422,0.973966
1423,0.966069
1424,0.986689
1425,0.996777
1426,0.980407
1427,1.013664
1428,0.983304
1429,0.997309
1430,1.046089
1431,0.993089
1432,0.959900
1433,1.030341
1434,1.006108
1435,1.028129
1436,1.014358
1437,0.971167
1438,0.993542
1439,0.976889
1440,0.997038
1441,0.977520
1442,0.986097
1443,1.013086
1444,1.023280
1445,1.028799
1446,0.993532
1447,1.015459
1448,0.997961
1449,1.039898
1450,1.000306
1451,0.964549
1452,0.980481
1453,1.000612
1454,1.043664
1455,0.985730
1456,0.985755
1457,0.982005
1458,0.983762
1459,1.012041
1460,1.017371
1461,0.979625
1462,0.980502
1463,1.005122
1464,1.010659
1465,0.947155
1466,1.013946
1467,0.980913
1468,0.966004
1469,1.012348
1470,1.027258
1471,1.016421
1472,1.065889
1473,0.979087
1474,0.999475
1475,1.020581
1476,0.983990
1477,1.023058
1478,0.999267
1479,0.973890
1480,0.969319
1481,0.971245
1482,1.021016
1483,1.063344
1484,1.023113
1485,1.001162
1486,1.009038
1487,0.987648
1488,0.970048
1489,1.008545
1490,0.995919
1491,0.991102
1492,1.000828
1493,1.025252
1494,1.024365
1495,1.014233
1496,1.056904
1497,0.987841
1498,1.051465
1499,0.980783
1500,1.009335
1501,1.002969
1502,1.020529
1503,1.012187
1504,0.987378
1505,1.013752
1506,1.010360
1507,0.943255
1508,0.981776
1509,0.941247
1510,0.978036
1511,0.964679
1512,1.003704
1513,1.003209
1514,0.994171
1515,1.017312
1516,0.974006
1517,1.032918
1518,0.936000
1519,0.974130
1520,0.909064
1521,1.047353
1522,1.044897
1523,1.004278
1524,0.967308
1525,0.947744
1526,0.978630
1527,1.023417
1528,0.968374
1529,0.964756
1530,1.019127
1531,0.953743
1532,1.028588
1533,1.014205
1534,0.953960
1535,0.980141
1536,1.026012
1537,0.958662
1538,0.950546
1539,0.976067
1540,0.959207
1541,0.996194
1542,0.960685
1543,1.035112
1544,0.990357
1545,1.005108
1546,1.041557
1547,0.948069
1548,1.018929
1549,1.044788
1550,0.984768
1551,0.978568
1552,1.001908
1553,1.015452
1554,1.046052
1555,1.041816
1556,0.959363
1557,0.968887
1558,0.980696
1559,1.003492
1560,1.022501
1561,1.009299
1562,1.051185
1563,1.003853
1564,0.988326
1565,1.021488
1566,0.956820
1567,1.047256
1568,0.993395
1569,1.023671
1570,1.008903
1571,1.035466
1572,0.953463
1573,1.014055
1574,0.993252
1575,1.015265
1576,0.960904
1577,1.006778
1578,0.949408
1579,0.954092
1580,0.992372
1581,0.981574
1582,0.969644
1583,0.966818
1584,0.977619
1585,1.010847
1586,1.006775
1587,0.993337
1588,1.002907
1589,0.970565
1590,0.999511
1591,0.953143
1592,0.990811
1593,0.943386
1594,0.994558
1595,1.033797
1596,1.005539
1597,0.984872
1598,1.011207
1599,0.957656
1600,0.967756
1601,1.019811
1602,0.972693
1603,0.917520
1604,0.987844
1605,0.988849
1606,0.969377
1607,0.953108
1608,0.981714
1609,0.997410
1610,1.001760
1611,0.925451
1612,0.951349
1613,0.965797
1614,0.989208
1615,0.933084
1616,1.000480
1617,1.026345
1618,0.971663
1619,1.011075
1620,1.005447
1621,0.938894
1622,1.021527
1623,0.991533
1624,1.001654
1625,1.028915
1626,0.984337
1627,0.968125
1628,0.984293
1629,0.941577
1630,0.998435
1631,1.029506
1632,0.941715
1633,0.985019
1634,1.006383
1635,1.046943
1636,1.029718
1637,1.037174
1638,1.030991
1639,0.923930
1640,0.998688
1641,1.012958
1642,0.995943
1643,0.970071
1644,1.020815
1645,0.934036
1646,0.961497
1647,0.987242
1648,0.963029
1649,0.990303
1650,1.005735
1651,0.982220
1652,0.990078
1653,0.966367
1654,0.993298
1655,0.991979
1656,0.998943
1657,0.928699
1658,1.041037
1659,0.966689
1660,0.971185
1661,0.998748
1662,1.036805
1663,0.966949
1664,0.913112
1665,0.991986
1666,0.929149
1667,0.999495
1668,0.971161
1669,0.979487
1670,0.964669
1671,0.987820
1672,0.980752
1673,1.005138
1674,0.949707
1675,0.993529
1676,1.031966
1677,0.917311
1678,0.907943
1679,0.964894
1680,1.022871
1681,0.931549
1682,1.044401
1683,1.037798
1684,1.027339
1685,0.958790
1686,0.948028
1687,1.013884
1688,0.990428
1689,0.965172
1690,0.992063
1691,0.986017
1692,1.036632
1693,1.005745
1694,1.006995
1695,0.928882
1696,1.009043
1697,0.958225
1698,0.999868
1699,0.984955
1700,0.945698
1701,0.999462
1702,0.962327
1703,0.991155
1704,0.984343
1705,0.981771
1706,1.010507
1707,1.001232
1708,0.988748
1709,0.985762
1710,0.963403
1711,0.971063
1712,0.989521
1713,0.998129
1714,0.978435
1715,1.049008
1716,0.991887
1717,0.996264
1718,0.939182
1719,0.929632
1720,1.043406
1721,0.927547
1722,1.007165
1723,0.942691
1724,1.010116
1725,0.979909
1726,0.926732
1727,0.986592
1728,0.962105
1729,1.003736
1730,0.966080
1731,0.991879
1732,0.943848
1733,0.976789
1734,0.995752
1735,0.949820
1736,0.969494
1737,0.926748
1738,0.967541
1739,0.940285
1740,0.920931
1741,0.953754
1742,0.985011
1743,0.893578
1744,0.955428
1745,1.009068
1746,1.007327
1747,1.008398
1748,0.966558
1749,0.959044
1750,1.019801
1751,1.004304
1752,0.930633
1753,0.976434
1754,0.956056
1755,0.947032
1756,0.954376
1757,0.955388
1758,0.918216
1759,0.874303
1760,0.962202
1761,1.001859
1762,0.989063
1763,0.982822
1764,0.993763
1765,0.956426
1766,0.936020
1767,0.948788
1768,0.962877
1769,0.934080
1770,0.948796
1771,0.917459
1772,1.036796
1773,0.925861
1774,0.983018
1775,0.979643
1776,0.963668
1777,0.992110
1778,1.006727
1779,1.020605
1780,0.907511
1781,0.946523
1782,0.995832
1783,0.926798
1784,0.997502
1785,0.939348
1786,1.012707
1787,0.954493
1788,0.967923
1789,0.987247
1790,0.995931
1791,1.054445
1792,0.976372
1793,0.967136
1794,0.934266
1795,0.931613
1796,0.920091
1797,0.901542
1798,0.964552
1799,0.924620
1800,0.961777
1801,0.964988
1802,1.000880
1803,0.951512
1804,0.995951
1805,0.980030
1806,0.986352
1807,0.957639
1808,0.920306
1809,0.943979
1810,0.973518
1811,0.945254
1812,0.966455
1813,1.030206
1814,0.940143
1815,0.939110
1816,0.990388
1817,0.996651
1818,0.918228
1819,1.029420
1820,0.937787
1821,0.985674
1822,0.951880
1823,1.004042
1824,1.003011
1825,0.957949
1826,1.005738
1827,0.947044
1828,0.977932
1829,0.930841
1830,0.942783
1831,0.986068
1832,1.008568
1833,0.987568
1834,0.938325
1835,0.912066
1836,1.033626
1837,0.992705
1838,0.921315
1839,0.942307
1840,0.935809
1841,1.011044
1842,0.996174
1843,0.908485
1844,0.967628
1845,0.963850
1846,1.029859
1847,1.019439
1848,0.959202
1849,0.972544
1850,0.902307
1851,0.949628
1852,1.021176
1853,0.917609
1854,1.026658
1855,0.982042
1856,1.038039
1857,0.991541
1858,0.999210
1859,0.930504
1860,0.959266
1861,0.965933
1862,1.011184
1863,0.968491
1864,0.957007
1865,0.974089
1866,0.920754
1867,0.946082
1868,0.961928
1869,0.919717
1870,0.948229
1871,0.988875
1872,1.026292
1873,1.031600
