,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
drug_fingerprint_bit_149,-0.00027823006222567706,0.003031864890844933,0.013517402693441276,0.005901222585631972,-0.014819556721468948,-0.004810624906369711,-0.06692050225930561,-0.0028780349862187193,0.0011167051778650681,-7.333456620621025e-05,3.5498118317141625e-05,0.0028192405717787188,-0.0027420643949834017,0.007784460924140231,-0.0013105340579135129
drug_fingerprint_bit_151,9.086934229698244e-05,-0.001335960357218971,-0.002878215097841795,-0.029294287827630307,-2.855163934722298e-05,0.0018383450731756922,-0.0434141484741268,-0.006695894139110073,0.0011481290607225356,-0.0003341957083149039,2.4746220836629582e-05,0.00025006835871689114,-0.0026966606270992476,-0.0040155119547663305,0.00670547692468602
drug_fingerprint_bit_152,-0.00027823006222567706,0.003031864890844933,0.013517402693441276,0.005901222585631972,-0.014819556721468948,-0.004810624906369711,-0.06692050225930561,-0.0028780349862187193,0.0011167051778650681,-7.333456620621025e-05,3.5498118317141625e-05,0.0028192405717787188,-0.0027420643949834017,0.007784460924140231,-0.0013105340579135129
drug_fingerprint_bit_153,0.0009651124104769482,-0.0022317639353532396,0.006107041315425557,-0.00033880572487278204,0.013974585793119353,0.004820506698920755,0.1221941675892819,0.00799341415369181,-0.002247545062911499,-0.000302745396601211,-1.4003345571328358e-05,-0.0013156665458144865,0.007474607072961289,-3.3072733469234836e-05,-0.007245387380576203
drug_fingerprint_bit_155,-0.0007233060716819934,0.004917840167876578,-0.009299257614884173,0.007023179397181615,0.00025452719114824876,0.057138603527811034,0.02950505396364436,-0.003502660993151664,-0.00010707315872227688,-0.0013507692696636594,0.00012643336533967788,-0.011258975225345094,0.0063206964805189786,0.007957814811146106,-0.001212872528038408
drug_fingerprint_bit_158,-0.00027823006222567706,0.003031864890844933,0.013517402693441276,0.005901222585631972,-0.014819556721468948,-0.004810624906369711,-0.06692050225930561,-0.0028780349862187193,0.0011167051778650681,-7.333456620621025e-05,3.5498118317141625e-05,0.0028192405717787188,-0.0027420643949834017,0.007784460924140231,-0.0013105340579135129
drug_fingerprint_bit_159,-0.0010015361339076718,0.00794970505872151,0.004218145078557094,0.012924401982813593,-0.014565029530320702,0.0523279786214413,-0.037415448295661256,-0.006380695979370352,0.0010096320191425308,-0.0014241038358702239,0.00016193148365563096,-0.001751885730208416,0.0042965383005867394,0.021480081099198356,0.008303229183920121
drug_fingerprint_bit_160,9.086934229698244e-05,-0.001335960357218971,-0.002878215097841795,-0.029294287827630307,-2.855163934722298e-05,0.0018383450731756922,-0.0434141484741268,-0.006695894139110073,0.0011481290607225356,-0.0003341957083149039,2.4746220836629582e-05,0.00025006835871689114,-0.0026966606270992476,-0.0040155119547663305,0.00670547692468602
drug_fingerprint_bit_161,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_164,-0.0006324367293850116,0.0035818798106576058,-0.012177472712725968,-0.022271108430448674,0.00022597555180101905,0.05897694860098673,-0.013909094510482462,-0.010198555132261738,0.001041055902000084,-0.0016849649779784796,0.0001511795861784372,0.006222628853243,0.008333329426510978,0.025053170837213423,0.013514103506048791
drug_fingerprint_bit_167,3.6423723430723414e-05,-0.005717941123368272,-0.010325186393982649,-0.012585596257940803,0.0005904437372013601,-0.05714848532036205,-0.0847787192936206,-0.0016127181743213685,0.0012379130437690626,0.00172684923247212,-0.00014792813808487223,-0.005086237622936954,-0.02067253197722352,-0.01706358250765644,-0.009465869501026264
drug_fingerprint_bit_169,9.086934229698244e-05,-0.001335960357218971,-0.002878215097841795,-0.029294287827630307,-2.855163934722298e-05,0.0018383450731756922,-0.0434141484741268,-0.006695894139110073,0.0011481290607225356,-0.0003341957083149039,2.4746220836629582e-05,0.00025006835871689114,-0.0026966606270992476,-0.0040155119547663305,0.00670547692468602
drug_fingerprint_bit_174,9.086934229698244e-05,-0.001335960357218971,-0.002878215097841795,-0.029294287827630307,-2.855163934722298e-05,0.0018383450731756922,-0.0434141484741268,-0.006695894139110073,0.0011481290607225356,-0.0003341957083149039,2.4746220836629582e-05,0.00025006835871689114,-0.0026966606270992476,-0.0040155119547663305,0.00670547692468602
drug_fingerprint_bit_175,0.000706635361073373,-0.0069601656446507945,-0.00897055159088707,-0.012680627508900809,-0.005152325115898547,-0.019494596971391866,-0.09443728350297356,-0.0060811680775602625,0.0017323451099108514,0.0006505566120764941,-3.9915836362066104e-05,-0.004262727130563334,-0.00964794081779017,0.00028300191481186136,-0.005145696721733128
drug_fingerprint_bit_177,-0.0007233060716819934,0.004917840167876578,-0.009299257614884173,0.007023179397181615,0.00025452719114824876,0.057138603527811034,0.02950505396364436,-0.003502660993151664,-0.00010707315872227688,-0.0013507692696636594,0.00012643336533967788,-0.011258975225345094,0.0063206964805189786,0.007957814811146106,-0.001212872528038408
drug_fingerprint_bit_178,-0.0001075400529056015,-0.0007063651195552494,-0.015391594107929457,0.023636839715911098,-0.004869246285403091,0.035805661483243476,-0.021518081065202387,-0.0028879349316018356,0.00047714289046677557,-0.0003660169492720808,6.177130814166461e-05,0.0017036018798049673,-0.013270304871333361,0.03029431788702091,0.006692184051939391
drug_fingerprint_bit_180,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_183,-0.0007777516905482541,0.0005358594017272811,-0.01674622891102504,0.02373187096687111,0.0008735225676968239,-0.001848226865726734,-0.011859516855849442,0.0015805149716367972,-1.728917567567038e-05,0.0007102756711220836,-4.624099357993601e-05,0.005149789303260464,-0.0003574571568502983,-0.004367835032958075,0.011358599193815481
drug_fingerprint_bit_186,-0.0005793422953456681,-9.37358359364464e-05,-0.004232849900937376,-0.029199256576670298,0.005714217213752685,-0.035815543275794504,-0.03375558426477385,-0.0022274442358711758,0.0006536969945803338,0.0007420969120817116,-8.326608088798298e-05,-0.0046112960425452355,0.0016467557218295373,-0.025738160021191267,-0.0008060759848177477
drug_fingerprint_bit_187,0.0009651124104769482,-0.0022317639353532396,0.006107041315425557,-0.00033880572487278204,0.013974585793119353,0.004820506698920755,0.1221941675892819,0.00799341415369181,-0.002247545062911499,-0.000302745396601211,-1.4003345571328358e-05,-0.0013156665458144865,0.007474607072961289,-3.3072733469234836e-05,-0.007245387380576203
drug_fingerprint_bit_188,0.0006157660187763887,-0.005624205287431823,-0.006092336493045278,0.01661366031872949,-0.005123773476551333,-0.02133294204456754,-0.05102313502884679,0.0006147260615500292,0.0005842160491887835,0.000984752320392034,-6.466205719616592e-05,0.012279413919918498,0.0014683949186105473,0.020626592204491312,-0.0016187909221845353
drug_fingerprint_bit_189,-0.0007233060716819934,0.004917840167876578,-0.009299257614884173,0.007023179397181615,0.00025452719114824876,0.057138603527811034,0.02950505396364436,-0.003502660993151664,-0.00010707315872227688,-0.0013507692696636594,0.00012643336533967788,-0.011258975225345094,0.0063206964805189786,0.007957814811146106,-0.001212872528038408
drug_fingerprint_bit_193,0.0006157660187763887,-0.005624205287431823,-0.006092336493045278,0.01661366031872949,-0.005123773476551333,-0.02133294204456754,-0.05102313502884679,0.0006147260615500292,0.0005842160491887835,0.000984752320392034,-6.466205719616592e-05,0.012279413919918498,0.0014683949186105473,0.020626592204491312,-0.0016187909221845353
drug_fingerprint_bit_197,-0.0010015361339076718,0.00794970505872151,0.004218145078557094,0.012924401982813593,-0.014565029530320702,0.0523279786214413,-0.037415448295661256,-0.006380695979370352,0.0010096320191425308,-0.0014241038358702239,0.00016193148365563096,-0.001751885730208416,0.0042965383005867394,0.021480081099198356,0.008303229183920121
drug_fingerprint_bit_199,-0.00038577011513127774,0.0023254997712896857,-0.00187419141448818,0.029538062301543072,-0.019688803006872046,0.03099503657687376,-0.08843858332450798,-0.005765969917820574,0.0015938480683309634,-0.0004393515154791557,9.726942645539473e-05,-0.013678824605210789,-0.011548881484045412,-0.012720214132793645,-0.010948822681201774
drug_fingerprint_bit_200,0.0006157660187763887,-0.005624205287431823,-0.006092336493045278,0.01661366031872949,-0.005123773476551333,-0.02133294204456754,-0.05102313502884679,0.0006147260615500292,0.0005842160491887835,0.000984752320392034,-6.466205719616592e-05,0.012279413919918498,0.0014683949186105473,0.020626592204491312,-0.0016187909221845353
drug_fingerprint_bit_201,-0.0009484416998683287,0.004274089412127458,0.012162767890345691,0.0059962538365919745,-0.009076787868369034,-0.042464513255339904,-0.05726193804995267,0.0015904149170201452,0.000622273111722939,0.0010029580541890328,-7.251418340714142e-05,0.00025142049201038174,-0.0030819782328363535,-0.007682343623643834,0.00167484050124476
drug_fingerprint_bit_202,-0.00027823006222567706,0.003031864890844933,0.013517402693441276,0.005901222585631972,-0.014819556721468948,-0.004810624906369711,-0.06692050225930561,-0.0028780349862187193,0.0011167051778650681,-7.333456620621025e-05,3.5498118317141625e-05,0.0028192405717787188,-0.0027420643949834017,0.007784460924140231,-0.0013105340579135129
drug_fingerprint_bit_204,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_206,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_211,9.086934229698244e-05,-0.001335960357218971,-0.002878215097841795,-0.029294287827630307,-2.855163934722298e-05,0.0018383450731756922,-0.0434141484741268,-0.006695894139110073,0.0011481290607225356,-0.0003341957083149039,2.4746220836629582e-05,0.00025006835871689114,-0.0026966606270992476,-0.0040155119547663305,0.00670547692468602
drug_fingerprint_bit_212,-0.00027823006222567706,0.003031864890844933,0.013517402693441276,0.005901222585631972,-0.014819556721468948,-0.004810624906369711,-0.06692050225930561,-0.0028780349862187193,0.0011167051778650681,-7.333456620621025e-05,3.5498118317141625e-05,0.0028192405717787188,-0.0027420643949834017,0.007784460924140231,-0.0013105340579135129
drug_fingerprint_bit_214,0.0007233060716819934,-0.004917840167876578,0.009299257614884173,-0.007023179397181615,-0.00025452719114824876,-0.057138603527811034,-0.02950505396364436,0.003502660993151664,0.00010707315872227688,0.0013507692696636594,-0.00012643336533967788,0.011258975225345094,-0.0063206964805189786,-0.007957814811146106,0.001212872528038408
drug_fingerprint_bit_216,-0.0008575723575713467,0.0029381290549084895,0.009284552792503896,-0.02329803399103832,-0.009105339507716269,-0.04062616818216422,-0.10067608652407946,-0.005105479222090019,0.0017704021724451178,0.000668762345875764,-4.7767962568961047e-05,-0.011833600508769557,-0.011052473979932241,-0.014810030370979926,0.0002354764062795613
drug_fingerprint_bit_218,0.0009651124104769482,-0.0022317639353532396,0.006107041315425557,-0.00033880572487278204,0.013974585793119353,0.004820506698920755,0.1221941675892819,0.00799341415369181,-0.002247545062911499,-0.000302745396601211,-1.4003345571328358e-05,-0.0013156665458144865,0.007474607072961289,-3.3072733469234836e-05,-0.007245387380576203
drug_fingerprint_bit_224,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_226,-0.0007233060716819934,0.004917840167876578,-0.009299257614884173,0.007023179397181615,0.00025452719114824876,0.057138603527811034,0.02950505396364436,-0.003502660993151664,-0.00010707315872227688,-0.0013507692696636594,0.00012643336533967788,-0.011258975225345094,0.0063206964805189786,0.007957814811146106,-0.001212872528038408
drug_fingerprint_bit_229,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_230,-0.0013026483670276635,0.0048241043319401326,-0.013532107515821552,-0.022176077179488687,0.005968744404900933,0.0213230602520165,-0.004250530301129485,-0.005730105229022929,0.000546623835858037,-0.0006086723575825021,4.31672844513725e-05,-0.013542207208145042,-0.00019249495331054262,-0.01567659927049439,0.011718199443100746
drug_fingerprint_bit_231,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_233,0.0006868823482512712,0.0008001009554916931,0.01962444400886683,0.005562416860759203,-0.0008449709283496063,9.881792551051601e-06,0.055273665329976296,0.0051153791674730855,-0.0011308398850464127,-0.00037607996280851155,2.149477274678061e-05,0.0025007591727278507,-0.0037583895140258406,0.01401253547604062,-0.002936645930593633
drug_fingerprint_bit_239,-5.44456188662603e-05,-0.004381980766149302,-0.007446971296140856,0.016708691569689488,0.000618995376548588,-0.05898683039353775,-0.041364570819493865,0.005083175964788526,8.978398304653678e-05,0.0020610449407872573,-0.00017267435892333321,0.010269156478156858,-0.0009550995381914476,0.004242953058699312,-0.0012888086041890107
drug_fingerprint_bit_242,-0.0006702116376426508,0.0012422245212825244,-0.0013546348030955822,9.503125096000452e-05,0.005742768853099915,-0.03765388834897018,0.009658564209352944,0.004468449903238793,-0.0004944320661421411,0.0010762926203953128,-0.00010801230172401645,-0.000832974252210141,-0.0017731581987468841,-0.010700769194419176,-0.0027111303812368654
drug_fingerprint_bit_248,-0.00018736071992869543,0.0016959045336259607,0.010639187595599486,-0.023393065241998322,-0.014848108360816188,-0.0029722798331940203,-0.11033465073343243,-0.00957392912532875,0.002264834238587165,-0.0004075302745207186,6.0244339153542586e-05,-0.000881729589375187,-0.011355760379118765,0.009763013138574155,0.014326362554006032
drug_fingerprint_bit_249,-0.0001075400529056015,-0.0007063651195552494,-0.015391594107929457,0.023636839715911098,-0.004869246285403091,0.035805661483243476,-0.021518081065202387,-0.0028879349316018356,0.00047714289046677557,-0.0003660169492720808,6.177130814166461e-05,0.0017036018798049673,-0.013270304871333361,0.03029431788702091,0.006692184051939391
drug_fingerprint_bit_250,-0.00027823006222567706,0.003031864890844933,0.013517402693441276,0.005901222585631972,-0.014819556721468948,-0.004810624906369711,-0.06692050225930561,-0.0028780349862187193,0.0011167051778650681,-7.333456620621025e-05,3.5498118317141625e-05,0.0028192405717787188,-0.0027420643949834017,0.007784460924140231,-0.0013105340579135129
drug_fingerprint_bit_251,-0.0010015361339076718,0.00794970505872151,0.004218145078557094,0.012924401982813593,-0.014565029530320702,0.0523279786214413,-0.037415448295661256,-0.006380695979370352,0.0010096320191425308,-0.0014241038358702239,0.00016193148365563096,-0.001751885730208416,0.0042965383005867394,0.021480081099198356,0.008303229183920121
drug_fingerprint_bit_253,-0.0007233060716819934,0.004917840167876578,-0.009299257614884173,0.007023179397181615,0.00025452719114824876,0.057138603527811034,0.02950505396364436,-0.003502660993151664,-0.00010707315872227688,-0.0013507692696636594,0.00012643336533967788,-0.011258975225345094,0.0063206964805189786,0.007957814811146106,-0.001212872528038408
drug_num_hbond_donors_sum_fullmolecularfeaturizer,-0.0010924054762046535,0.009285665415940478,0.007096360176398888,0.04221868981044389,-0.014536477890973483,0.05048963354826563,0.005998700178465558,0.0003151981597397401,-0.00013849704157886634,-0.0010899081275558776,0.00013718526281995483,-0.01033353906581694,0.0009849955747573433,0.029824065943285925,-0.01343699193098681
drug_num_hbond_acceptors_sum_fullmolecularfeaturizer,-0.0024661701727071933,0.007685463504957093,-0.03215252784133477,0.031093856088925516,-0.012846536034274275,0.05046986996316353,-0.10454863048148695,-0.009915560175206574,0.002123182728512879,-0.0003377482019388866,9.419571732695058e-05,0.009225510975367597,0.004480913139959359,0.00940528484955065,0.029843125210221862
drug_num_rotatable_bonds_sum_fullmolecularfeaturizer,-0.002470268688290021,0.016546392229551586,-0.06402628043664348,0.02282590286681859,0.07034645869111766,0.22964750415169569,0.5450717379341028,0.013166493120540449,-0.008252730407447317,-0.005060082768319383,0.0003171392954761543,0.00551088318278516,0.02919582737054607,0.0022061110196182785,0.00018868236003733284
drug_num_rings_sum_fullmolecularfeaturizer,-0.0020842441196653547,0.010244083357880877,0.03496472337629086,-0.011400557568814376,-0.033001684097554294,-0.08790130634387382,-0.2248585268333377,-0.006393099291288507,0.0035093804620327756,0.001598385833855438,-8.478402766131846e-05,-0.031330455422781775,-0.016560883788248045,-0.01750571628527373,-0.017378143225912752
drug_num_non_aromatic_rings_sum_fullmolecularfeaturizer,-0.0008346901866770339,0.009095594672534802,0.04055220808032381,0.01770366775689592,-0.044458670164406876,-0.014431874719109145,-0.20076150677791685,-0.008634104958656071,0.0033501155335951558,-0.00022000369861746471,0.00010649435495276271,0.016546510260056765,-0.007464437951152813,0.04772887119453493,0.024006842982634544
drug_num_aromatic_rings_sum_fullmolecularfeaturizer,-0.0012495539329883203,0.0011484886853460779,-0.005587484704032955,-0.029104225325710293,0.011456986066852604,-0.0734694316247647,-0.024097020055420897,0.002241005667367496,0.00015926492843823615,0.001818389532475331,-0.000191278382612315,-0.013393025245494065,-0.019840109590681488,-0.0255694584413945,-0.010102739562225103
drug_num_atoms_sum_fullmolecularfeaturizer,-0.012759590398923677,0.06074726036685852,0.013972620152236631,-0.026243573869051587,-0.005207015446196177,-0.06855641614700894,-0.07527362627533679,-0.001840221265783852,0.0012316654573587284,0.0010045109671899888,-9.164904288710227e-05,0.01389107246226199,0.05572154389328724,-0.13268334657934194,0.06869045541926205
drug_topological_surface_area_sum_fullmolecularfeaturizer,-0.028172109468219183,0.058945541827219054,-0.4209715416637213,0.8801553318722987,0.005674831417594463,-0.03456798312894095,-0.04848931496067161,0.08826851906974692,-0.0079768491505462,0.02074788155421732,-0.0013084361516903927,-0.004549271865100844,-0.006879568025061176,-0.007277603796520637,-0.014047248772922327
drug_fraction_bicyclic_rings_sum_fullmolecularfeaturizer,-0.0004320764258834758,0.002687973508561209,0.009686507085715767,0.004457594022877312,-0.009200411256735071,-0.016159264796100675,-0.046970855291361545,-0.0006690429385843831,0.0006727181946846454,0.0003037632821430316,-9.380511835992133e-06,-0.007762658601104269,-0.007439413495590727,-0.006285781223317342,-0.003908761792765296
drug_num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,-0.0005793422953456681,-9.37358359364464e-05,-0.004232849900937376,-0.029199256576670298,0.005714217213752685,-0.035815543275794504,-0.03375558426477385,-0.0022274442358711758,0.0006536969945803338,0.0007420969120817116,-8.326608088798298e-05,-0.0046112960425452355,0.0016467557218295373,-0.025738160021191267,-0.0008060759848177477
drug_slogp_vsa1_sum_fullmolecularfeaturizer,-0.010726546647614042,0.042909623996456925,-0.2121893892809058,-0.11637017463315273,0.006651771598586592,0.6418804072725992,-0.18420885000072862,-0.10125285812426864,0.010743380941731826,-0.015057549917568091,0.0014369341959728683,-0.0053974825069449455,0.008584570228989005,0.01747871466780226,0.04452023876779586
drug_balaban_j_index_sum_fullmolecularfeaturizer,0.0008602393046544042,-0.005686158731157761,-0.014546122224463094,-0.0010832088780700522,0.011031937232520814,0.015340532382628214,0.05000820889867611,0.0012388976033677267,-0.0007701718314771297,-0.00011963722482454514,-6.961680178285338e-06,0.01091707161211415,0.005077092235649507,0.02682657656672379,-0.002594316787329144
drug_molecular_weight_sum_fullmolecularfeaturizer,-0.20060836996570944,0.9584785896292697,-0.08964635815058795,-0.108647381185504,0.044692669385977955,-0.08449581011735005,0.027752092835395724,-0.02484862135279209,0.0026329635128829287,-0.002063242187245996,0.00010574129832049449,0.004877475894081117,0.006588814229318908,0.01821003509900408,-0.0050573366592601265
drug_sp3_carbon_count_sum_fullmolecularfeaturizer,-0.006037674153816336,0.06428507284857629,0.10565142827653752,0.03770830785066186,-0.08878288252158668,0.3160372330132718,-0.05730151025042453,-0.02927296971899258,0.0032672425337829016,-0.010973605198566733,0.0011176293720128428,-0.008462075378123062,0.010156086378800187,0.017535304817579915,0.07770190152513894
drug_sp2_carbon_count_sum_fullmolecularfeaturizer,-0.006721916245107342,-0.003537812481717778,-0.09167880812430089,-0.06395188171971342,0.08357586707539044,-0.3845936491602809,-0.01797211602491222,0.02743274845320895,-0.002035577076423637,0.011978116165744268,-0.001209278414890156,-0.0029275202838019705,-0.06325657684023674,-0.04332872299208245,-0.019422570629790283
drug_max_estate_index_sum_fullmolecularfeaturizer,-0.002324930505556143,0.007062685603267662,-0.02472822052942387,-0.04152970302511376,0.019630561015821203,0.0027785039722823227,0.026765138886312004,-0.004493632595979321,5.561017848038348e-05,-0.0001133323312365931,-3.126590227431246e-05,-0.04925529445172308,0.06805873310309452,-0.22400759641580656,0.05251913671727329
drug_smr_vsa5_sum_fullmolecularfeaturizer,0.0018976981558810307,0.13683558844711033,0.7700982134310709,0.338652722595637,-0.34450430065799675,0.03691283131251968,0.08348493279380652,0.0682813086980666,-0.006324799979471514,-0.014076268452031925,0.001609485599679765,0.02606208077013368,-0.004213799101676528,0.011819418781519622,0.01946540753530368
drug_fp_density_morgan1_sum_fullmolecularfeaturizer,-4.511133975980213e-05,0.0002866224265551059,-0.0029006045630533884,0.0053074076813318565,1.2732841872303742e-05,0.010725620602520466,0.006941176995883631,-0.00011774060112003166,-8.910883846460099e-05,-0.00017596658104178877,1.8830728992147556e-05,0.0010611357792227477,-0.000310158425544821,0.013372286989856846,-0.002381843018776158
drug_total_halogens_sum_fullmolecularfeaturizer,-0.0013935177093246443,0.006160064689159102,-0.01065389241797976,0.00711821064814162,0.005997296044248162,0.01948471517884082,0.03916361817299733,0.0009657889100871758,-0.000601505224864405,-0.000274476649268914,1.8421063614729832e-05,0.0010469937741169422,0.0036275068390709876,-0.004709901210145516,0.009131351706574656
drug_chlorine_count_sum_fullmolecularfeaturizer,-0.0013935177093246443,0.006160064689159102,-0.01065389241797976,0.00711821064814162,0.005997296044248162,0.01948471517884082,0.03916361817299733,0.0009657889100871758,-0.000601505224864405,-0.000274476649268914,1.8421063614729832e-05,0.0010469937741169422,0.0036275068390709876,-0.004709901210145516,0.009131351706574656
drug_single_bonds_sum_fullmolecularfeaturizer,-0.008819849297006847,0.07266274595500324,0.09783914103827442,0.09706952620662795,-0.11093218197603104,0.26506564112010883,-0.20520298427138176,-0.027399559844916807,0.004971642472020506,-0.008623430368331915,0.0009881313197473308,-0.16807955595342988,-0.045416314102879905,-0.21434593140591082,-0.03402290148009788
drug_double_bonds_sum_fullmolecularfeaturizer,0.0002237844433594175,-0.007413845656994235,-0.020964373989582136,0.010807468984057515,0.015438552098017545,-0.05417620548716806,0.025555931439811764,0.007961210951007274,-0.0010269211948185667,0.0021343795069944287,-0.00020817247724050282,-0.008595516412993887,-0.007398477818231981,-0.00141900362130187,-0.00762969672653103
drug_bridging_rings_count_sum_fullmolecularfeaturizer,-0.0012266717620940078,0.007305954302972393,0.025680170583786965,0.01189747642222395,-0.02389634458983799,-0.047275138161709626,-0.1241824403092583,-0.0012876200691985954,0.0017389782895877674,0.0009296234879811906,-3.701606508909402e-05,-0.0009213383019157874,-0.012569156054476746,0.0020894937714279866,0.002744900556881293
drug_heteroatom_count_sum_fullmolecularfeaturizer,-0.004160800115151836,0.010719927467334823,-0.06055667285369318,0.0031115875747648306,0.013684533945195509,0.03894966677257955,-0.03222009431395789,-0.008299180514771982,0.0010586693203641442,0.0002032066270810447,-6.147418264585856e-06,-0.03522694109045614,0.004168906542900652,-0.05544828663210433,0.003196777973396554
drug_heteroatom_density_sum_fullmolecularfeaturizer,-6.613647699839229e-05,-0.0002657644174469571,-0.0035006693491022806,0.0008938313574831279,0.0002526813978105027,0.0021348892048406952,-0.005144442869361782,-0.0005867432888076263,0.00011111899789417906,2.97463681524258e-05,-3.83621125616917e-07,-0.0005136193132056646,0.0005643703198550362,-8.717347250705417e-05,-0.001104201321975339
