iteration,loss
243,1.280377
244,1.250472
245,1.299522
246,1.255309
247,1.278265
248,1.255288
249,1.222849
250,1.286907
251,1.265678
252,1.220999
253,1.276947
254,1.226716
255,1.266593
256,1.269073
257,1.328353
258,1.223908
259,1.167217
260,1.231748
261,1.224677
262,1.255359
263,1.167203
264,1.280127
265,1.259833
266,1.237618
267,1.232295
268,1.276453
269,1.255538
270,1.189582
271,1.219744
272,1.229958
273,1.190719
274,1.271551
275,1.210260
276,1.248592
277,1.241765
278,1.238439
279,1.249169
280,1.226749
281,1.192518
282,1.228705
283,1.248566
284,1.223648
285,1.189048
286,1.157062
287,1.193871
288,1.251302
289,1.205270
290,1.165850
291,1.182557
292,1.224613
293,1.187884
294,1.215086
295,1.140275
296,1.171813
297,1.165920
298,1.256367
299,1.178040
300,1.140407
301,1.229965
302,1.183724
303,1.152637
304,1.209239
305,1.113371
306,1.119380
307,1.135599
308,1.152539
309,1.173002
310,1.128607
311,1.112870
312,1.165935
313,1.193645
314,1.152116
315,1.155537
316,1.189215
317,1.116901
318,1.155158
319,1.190499
320,1.203614
321,1.148085
322,1.151060
323,1.142796
324,1.171327
325,1.182001
326,1.124930
327,1.124606
328,1.133531
329,1.135879
330,1.122719
331,1.067664
332,1.104895
333,1.174510
334,1.160902
335,1.169875
336,1.178409
337,1.125466
338,1.167406
339,1.139863
340,1.098918
341,1.117737
342,1.060771
343,1.161237
344,1.186489
345,1.153783
346,1.133346
347,1.138021
348,1.143386
349,1.144595
350,1.118828
351,1.142913
352,1.154558
353,1.166680
354,1.153688
355,1.110759
356,1.097925
357,1.133888
358,1.138551
359,1.171695
360,1.088596
361,1.139410
362,1.106004
363,1.172107
364,1.149350
365,1.125556
366,1.167131
367,1.148901
368,1.101259
369,1.137724
370,1.111933
371,1.153295
372,1.156139
373,1.111406
374,1.129278
375,1.110736
376,1.100446
377,1.123903
378,1.130055
379,1.099392
380,1.102336
381,1.136721
382,1.154553
383,1.150979
384,1.046881
385,1.094203
386,1.071245
387,1.138008
388,1.125338
389,1.093694
390,1.117190
391,1.147908
392,1.064339
393,1.086317
394,1.073767
395,1.075369
396,1.101151
397,1.086418
398,1.101963
399,1.093066
400,1.076092
401,1.115121
402,1.057108
403,1.061191
404,1.088002
405,1.123450
406,1.078707
407,1.137724
408,1.130437
409,1.067190
410,1.081054
411,1.074316
412,1.089183
413,1.107495
414,1.079158
415,1.040729
416,1.089419
417,1.080536
418,1.086569
419,1.008878
420,1.044951
421,1.084599
422,1.058298
423,1.032305
424,1.111959
425,1.069475
426,1.052883
427,1.044531
428,1.145830
429,1.101161
430,1.041710
431,1.065218
432,1.099177
433,1.099018
434,1.105642
435,1.058649
436,1.064946
437,1.056596
438,1.107602
439,1.097438
440,1.033580
441,1.074394
442,1.082187
443,1.084400
444,1.078166
445,1.125747
446,1.032826
447,1.079149
448,1.036843
449,1.100744
450,1.030299
451,1.116732
452,1.056034
453,1.075408
454,1.046098
455,1.012739
456,1.024206
457,1.024689
458,1.059463
459,1.058939
460,1.028077
461,1.085486
462,1.091795
463,1.025747
464,1.074867
465,1.041267
466,1.064664
467,1.106065
468,1.025828
469,1.018037
470,1.050131
471,1.029558
472,1.029533
473,1.059825
474,1.064356
475,1.010549
476,1.047737
477,1.018808
478,1.086202
479,1.002355
480,0.991811
481,1.041311
482,1.019277
483,1.069498
484,1.056299
485,1.075394
486,1.137248
487,1.017725
488,1.044831
489,1.109501
490,1.067031
491,1.038891
492,1.024391
493,1.055328
494,1.006116
495,1.063085
496,1.055771
497,1.046185
498,1.051233
499,1.080146
500,0.987448
501,1.008287
502,1.054817
503,1.000900
504,1.030324
505,0.989672
506,1.072099
507,1.023785
508,1.056234
509,1.019353
510,1.075029
511,1.018023
512,1.063760
513,1.046985
514,1.023950
515,1.027332
516,1.032138
517,1.053362
518,1.074930
519,1.038477
520,1.045972
521,1.039538
522,1.026117
523,1.073820
524,1.020798
525,1.014119
526,1.035827
527,0.988143
528,0.965687
529,1.010139
530,1.011292
531,1.104037
532,1.008436
533,0.981139
534,0.988991
535,1.014116
536,1.007277
537,1.047195
538,0.993146
539,1.001824
540,0.966200
541,1.071320
542,0.977375
543,1.010871
544,1.055496
545,1.028505
546,1.004055
547,1.016835
548,1.026255
549,0.968444
550,0.992296
551,0.997790
552,0.978193
553,0.975687
554,1.052096
555,1.011552
556,1.036902
557,1.021541
558,1.024683
559,1.022402
560,0.992142
561,0.928902
562,1.051315
563,1.041006
564,1.049129
565,1.055986
566,1.066905
567,0.978993
568,0.982786
569,0.995962
570,1.034526
571,1.055665
572,0.966256
573,1.001116
574,1.026379
575,1.009406
576,1.017979
577,1.033469
578,0.989876
579,0.988756
580,0.986839
581,1.059226
582,1.030653
583,1.023407
584,0.986247
585,0.986927
586,1.023774
587,1.030454
588,0.959623
589,1.001924
590,0.941696
591,0.977996
592,0.979347
593,1.100732
594,0.998489
595,0.952544
596,0.983928
597,1.023297
598,0.996394
599,1.012465
600,0.943443
601,0.926983
602,0.930919
603,0.990763
604,0.981631
605,0.999535
606,1.017071
607,0.990380
608,1.051764
609,1.004954
610,0.941491
611,0.951945
612,1.026309
613,0.993195
614,0.987510
615,1.017477
616,0.979071
617,0.977104
618,1.016761
619,1.039064
620,0.998818
621,1.008696
622,1.006192
623,0.971958
624,0.999475
625,0.954796
626,1.013232
627,0.964560
628,1.022002
629,0.998765
630,0.962814
631,0.951625
632,0.999148
633,0.966530
634,0.987848
635,1.014138
636,0.969963
637,0.971680
638,0.929143
639,0.966510
640,0.972768
641,0.957975
642,0.969201
643,1.051193
644,0.918178
645,1.024543
646,0.972773
647,0.941261
648,1.001081
649,0.990877
650,1.003061
651,0.962629
652,0.935367
653,0.999276
654,0.967783
655,0.966458
656,0.930465
657,0.969626
658,0.952241
659,1.023783
660,0.989958
661,0.905883
662,0.977035
663,0.980010
664,0.960880
665,1.029150
666,0.934510
667,1.002911
668,0.985590
669,0.998369
670,0.965324
671,1.002373
672,0.984666
673,0.914195
674,0.995779
675,0.927526
676,0.896231
677,0.991535
678,1.002604
679,0.996548
680,0.947762
681,0.973383
682,1.009469
683,0.917709
684,0.994260
685,0.932599
686,0.971997
687,0.970668
688,0.953559
689,0.934802
690,0.919122
691,0.920237
692,0.989795
693,1.019724
694,1.009162
695,0.929826
696,0.955125
697,0.908045
698,0.994079
699,0.914029
700,0.948964
701,0.919350
702,0.971122
703,0.884990
704,0.943546
705,0.963868
706,0.948211
707,0.964555
708,0.976813
709,0.963664
710,0.942676
711,0.978923
712,0.968469
713,0.983410
714,0.930088
715,0.994828
716,0.989261
717,0.935742
718,0.919390
719,0.985515
720,0.917851
721,0.941383
722,0.917197
723,0.957690
724,0.903695
725,1.039283
726,0.958884
727,0.921776
728,0.965927
729,0.978760
730,0.977642
731,0.949092
732,0.893566
733,0.907211
734,0.928338
735,0.947362
736,0.942899
737,0.984891
738,0.960318
739,0.938058
740,1.008459
741,0.938689
742,0.975484
743,0.987201
744,0.962738
745,0.946481
746,0.896325
747,0.930943
748,0.947533
749,0.945726
750,0.946119
751,0.937276
752,0.907327
753,0.932305
754,0.968768
755,0.930654
756,0.926885
757,0.972985
758,0.948925
759,0.952852
760,0.914024
761,0.929110
762,0.905545
763,0.909041
764,0.983956
765,0.896824
766,0.958393
767,0.903493
768,0.958413
769,0.966752
770,0.977894
771,0.885570
772,0.938276
773,0.937207
774,0.907119
775,0.935557
776,0.917742
777,0.949598
778,0.923277
779,0.936044
780,0.941285
781,0.949467
782,0.989561
783,0.887578
784,0.906559
785,0.946540
786,0.911398
787,0.969678
788,0.964915
789,0.871437
790,0.932861
791,0.916286
792,0.928485
793,0.928139
794,0.906588
795,0.924043
796,0.968513
797,0.909662
798,0.904774
799,0.934105
800,0.962450
801,0.947331
802,0.954977
803,0.983759
804,0.898008
805,0.927832
806,0.966098
807,0.855114
808,0.860978
809,0.940158
810,0.945528
811,0.888955
812,0.941348
813,0.950925
814,0.927853
815,0.926242
816,0.979754
817,0.914456
818,0.915527
819,0.990130
820,0.941136
821,0.951586
822,0.933864
823,1.013216
824,0.965178
825,0.949065
826,0.936050
827,0.895167
828,0.905840
829,0.941838
830,0.859735
831,0.935026
832,0.952727
833,0.890792
834,0.980542
835,0.895665
836,0.948922
837,0.860470
838,0.912579
839,0.925556
840,0.870615
841,0.915100
842,0.896446
843,0.950265
844,0.913319
845,0.911380
846,0.931144
847,0.894206
848,0.968421
849,0.887346
850,0.927867
851,0.894145
852,0.937291
853,0.947880
854,0.970036
855,0.944552
856,0.926417
857,0.916041
858,0.905569
859,0.934169
860,0.918200
861,0.949333
862,0.893843
863,1.023118
864,0.957069
865,0.856733
866,0.910902
867,0.895590
868,0.902664
869,0.917892
870,0.892468
871,0.930457
872,0.913161
873,0.904063
874,0.891333
875,0.888298
876,0.881957
877,0.920752
878,0.909886
879,0.892739
880,0.920706
881,0.950367
882,0.902103
883,0.865636
884,0.919349
885,0.957576
886,0.876902
887,0.891753
888,0.915261
889,0.859993
890,0.919510
891,0.919490
892,0.922506
893,0.913467
894,0.900973
895,0.838349
896,0.905000
897,0.918572
898,0.952533
899,0.926978
900,0.933348
901,0.925462
902,0.932763
903,0.925041
904,0.934840
905,0.900642
906,0.930768
907,0.879413
908,0.896228
909,0.947015
910,0.882691
911,0.903220
912,0.861518
913,0.917483
914,0.911384
915,0.844965
916,0.942298
917,0.901931
918,0.915472
919,0.898914
920,0.896850
921,0.880339
922,0.885934
923,0.883523
924,0.913777
925,0.885476
926,0.861550
927,0.890594
928,0.904064
929,0.863355
930,0.965522
931,0.907490
932,0.886121
933,0.862823
934,0.890944
935,0.912582
936,0.926217
937,0.958324
938,0.903423
939,0.913389
940,0.831162
941,0.922882
942,0.926940
943,0.925913
944,0.931331
945,0.949637
946,0.930149
947,0.862686
948,0.893076
949,0.855279
950,0.893701
951,0.873801
952,0.883553
953,0.910524
954,0.933385
955,0.823274
956,0.911068
957,0.927029
958,0.922597
959,0.962873
960,0.899925
961,0.877603
962,0.856827
963,0.868826
964,0.858996
965,0.946289
966,0.870790
967,0.872939
968,0.905273
969,0.864471
970,0.951304
971,0.873396
972,0.943332
973,0.863268
974,0.944824
975,0.947231
976,0.927361
977,0.933767
978,0.891032
979,0.846704
980,0.869746
981,0.868182
982,0.851659
983,0.911668
984,0.873440
985,0.878271
986,0.888804
987,0.859804
988,0.877095
989,0.916973
990,0.857182
991,0.894268
992,0.926420
993,0.867011
994,0.894772
995,0.943574
996,0.905742
997,0.853222
998,0.904941
999,0.870317
1000,0.870434
1001,0.913461
1002,0.865967
1003,0.856827
1004,0.896125
1005,0.884299
1006,0.915463
1007,0.898084
1008,0.939865
1009,0.898237
1010,0.836880
1011,0.892277
1012,0.920570
1013,0.920235
1014,0.874826
1015,0.892819
1016,0.847890
1017,0.920175
1018,0.878173
1019,0.878428
1020,0.886462
1021,0.874603
1022,0.882459
1023,0.882337
1024,0.907088
1025,0.932668
1026,0.941242
1027,0.863704
1028,0.881995
1029,0.905423
1030,0.882493
1031,0.922063
1032,0.883270
1033,0.833836
1034,0.870805
1035,0.828804
1036,0.936033
1037,0.888955
1038,0.882715
1039,0.937229
1040,0.918114
1041,0.881851
1042,0.904363
1043,0.868951
1044,0.898435
1045,0.895515
1046,0.933837
1047,0.818274
1048,0.852903
1049,0.862045
1050,0.926941
1051,0.853991
1052,0.862184
1053,0.864977
1054,0.872886
1055,0.856942
1056,0.923050
1057,0.901497
1058,0.872591
1059,0.886226
1060,0.821786
1061,0.869290
1062,0.859735
1063,0.858040
1064,0.894169
1065,0.881352
1066,0.827084
1067,0.849827
1068,0.820507
1069,0.842094
1070,0.845375
1071,0.811738
1072,0.869775
1073,0.858131
1074,0.884658
1075,0.919165
1076,0.906867
1077,0.930640
1078,0.889711
1079,0.883014
1080,0.883972
1081,0.821840
1082,0.908048
1083,0.853995
1084,0.921218
1085,0.871680
1086,0.970316
1087,0.892259
1088,0.852056
1089,0.822866
1090,0.836756
1091,0.863595
1092,0.875408
1093,0.832871
1094,0.852646
1095,0.868768
1096,0.858953
1097,0.901254
1098,0.880694
1099,0.836128
1100,0.856719
1101,0.904040
1102,0.901401
1103,0.860458
1104,0.962317
1105,0.912164
1106,0.829814
1107,0.863716
1108,0.927957
1109,0.864958
1110,0.901931
1111,0.949350
1112,0.900235
1113,0.832508
1114,0.895539
1115,0.917752
1116,0.930493
1117,0.876505
1118,0.898347
1119,0.830138
1120,0.941804
1121,0.904858
1122,0.842654
1123,0.895785
1124,0.945526
1125,0.809026
1126,0.861757
1127,0.880921
1128,0.841430
1129,0.877703
1130,0.864230
1131,0.872113
1132,0.908759
1133,0.865808
1134,0.918253
1135,0.890706
1136,0.885698
1137,0.850138
1138,0.892366
1139,0.865063
1140,0.909226
1141,0.896228
1142,0.870921
1143,0.927420
1144,0.879276
1145,0.958542
1146,0.929977
1147,0.866515
1148,0.810291
1149,0.865136
1150,0.877814
1151,0.894896
1152,0.901621
1153,0.823179
1154,0.829274
1155,0.883950
1156,0.824309
1157,0.868873
1158,0.773872
1159,0.842985
1160,0.835543
1161,0.829278
1162,0.865588
1163,0.896913
1164,0.843833
1165,0.867255
1166,0.888886
1167,0.858873
1168,0.907154
1169,0.837341
1170,0.890878
1171,0.856274
1172,0.857376
1173,0.874303
1174,0.855677
1175,0.893723
1176,0.882633
1177,0.918829
1178,0.880592
1179,0.885599
1180,0.883284
1181,0.848064
1182,0.863945
1183,0.845062
1184,0.865782
1185,0.851524
1186,0.871848
1187,0.820037
1188,0.838644
1189,0.927053
1190,0.900907
1191,0.860324
1192,0.892378
1193,0.819111
1194,0.874170
1195,0.824016
1196,0.836237
1197,0.796679
1198,0.923737
1199,0.842989
1200,0.799546
1201,0.882710
1202,0.863833
1203,0.828637
1204,0.847362
1205,0.883144
1206,0.927619
1207,0.917620
1208,0.855037
1209,0.869306
1210,0.841523
1211,0.884053
1212,0.827574
1213,0.895739
1214,0.866242
1215,0.874001
1216,0.879427
1217,0.864174
1218,0.854490
1219,0.870825
1220,0.846822
1221,0.859294
1222,0.863771
1223,0.838731
1224,0.884744
1225,0.840716
1226,0.896484
1227,0.838735
1228,0.908175
1229,0.859136
1230,0.827461
1231,0.889127
1232,0.838151
1233,0.935723
1234,0.854046
1235,0.805310
1236,0.834183
1237,0.818634
1238,0.839040
1239,0.915974
1240,0.919867
1241,0.867984
1242,0.884581
1243,0.881290
1244,0.824141
1245,0.878656
1246,0.879204
1247,0.873790
1248,0.792872
1249,0.881419
1250,0.899449
1251,0.848781
1252,0.887581
1253,0.836787
1254,0.868367
1255,0.856628
1256,0.872591
1257,0.864637
1258,0.846262
1259,0.849341
1260,0.835013
1261,0.856414
1262,0.914202
1263,0.872191
1264,0.839937
1265,0.838225
1266,0.799274
1267,0.812579
1268,0.843338
1269,0.879023
1270,0.855241
1271,0.881873
1272,0.871003
1273,0.892506
1274,0.837592
1275,0.813713
1276,0.766463
1277,0.855139
1278,0.829866
1279,0.841590
1280,0.836413
1281,0.845957
1282,0.845061
1283,0.860272
1284,0.863392
1285,0.860336
1286,0.861783
1287,0.868742
1288,0.870965
1289,0.909539
1290,0.847165
1291,0.843343
1292,0.818889
1293,0.853372
1294,0.801556
1295,0.844810
1296,0.804132
1297,0.823327
1298,0.829160
1299,0.881466
1300,0.809285
1301,0.922637
1302,0.835474
1303,0.883260
1304,0.896838
1305,0.855080
1306,0.830790
1307,0.886643
1308,0.826252
1309,0.920564
1310,0.818323
1311,0.863173
1312,0.922112
1313,0.885854
1314,0.836285
1315,0.867228
1316,0.793007
1317,0.831971
1318,0.861426
1319,0.886484
1320,0.804145
1321,0.796869
1322,0.841833
1323,0.854298
1324,0.851646
1325,0.870608
1326,0.863580
1327,0.853732
1328,0.854805
1329,0.822682
1330,0.845478
1331,0.800469
1332,0.799433
1333,0.847565
1334,0.862700
1335,0.820710
1336,0.846811
1337,0.859808
1338,0.853296
1339,0.868728
1340,0.821223
1341,0.854135
1342,0.823869
1343,0.862717
1344,0.860745
1345,0.885835
1346,0.836434
1347,0.836372
1348,0.841686
1349,0.817577
1350,0.851501
1351,0.908109
1352,0.859434
1353,0.822417
1354,0.820810
1355,0.810508
1356,0.856674
1357,0.858659
1358,0.855634
1359,0.817336
1360,0.885983
1361,0.839412
1362,0.891735
1363,0.886515
1364,0.847917
1365,0.802153
1366,0.831221
1367,0.770821
1368,0.787176
1369,0.843010
1370,0.886623
1371,0.884604
1372,0.842628
1373,0.899258
1374,0.876406
1375,0.826635
1376,0.801409
1377,0.911770
1378,0.855315
1379,0.808561
1380,0.840717
1381,0.848787
1382,0.846763
1383,0.854175
1384,0.848485
1385,0.806099
1386,0.866123
1387,0.857528
1388,0.816984
1389,0.869843
1390,0.856018
1391,0.833022
1392,0.887158
1393,0.875688
1394,0.815756
1395,0.797464
1396,0.844608
1397,0.873603
1398,0.777237
1399,0.878497
1400,0.845931
1401,0.813473
1402,0.833878
1403,0.872505
1404,0.805021
1405,0.868145
1406,0.827643
1407,0.785430
1408,0.896838
1409,0.836981
1410,0.821980
1411,0.803771
1412,0.852402
1413,0.918047
1414,0.782787
1415,0.827002
1416,0.847215
1417,0.778777
1418,0.852058
1419,0.805632
1420,0.835960
1421,0.814313
1422,0.824049
1423,0.864360
1424,0.870886
1425,0.903866
1426,0.797567
1427,0.822143
1428,0.804263
1429,0.857063
1430,0.859167
1431,0.872563
1432,0.797332
1433,0.865893
1434,0.841807
1435,0.852405
1436,0.857648
1437,0.791831
1438,0.800472
1439,0.775751
1440,0.806300
1441,0.864306
1442,0.848836
1443,0.852925
1444,0.783297
1445,0.820643
1446,0.805087
1447,0.804810
1448,0.865951
1449,0.799815
1450,0.790453
1451,0.798871
1452,0.851544
1453,0.896525
1454,0.826861
1455,0.820558
1456,0.842904
1457,0.875319
1458,0.854517
1459,0.871471
1460,0.880860
1461,0.875419
1462,0.802325
1463,0.839860
1464,0.836832
1465,0.773717
1466,0.804200
1467,0.784345
1468,0.805995
1469,0.906994
1470,0.844585
1471,0.815374
1472,0.852177
1473,0.859945
1474,0.826178
1475,0.845012
1476,0.807178
1477,0.862220
1478,0.859502
1479,0.811530
1480,0.845284
1481,0.807657
1482,0.817178
1483,0.825146
1484,0.844802
1485,0.863154
1486,0.869208
1487,0.797138
1488,0.819389
1489,0.814156
1490,0.841370
1491,0.808135
1492,0.835502
1493,0.890045
1494,0.788588
1495,0.813338
1496,0.877400
1497,0.820358
1498,0.806087
1499,0.826941
1500,0.832457
1501,0.907171
1502,0.787754
1503,0.754595
1504,0.832015
1505,0.804709
1506,0.788377
1507,0.890551
1508,0.812468
1509,0.821318
1510,0.817463
1511,0.837357
1512,0.846440
1513,0.808096
1514,0.809482
1515,0.811904
1516,0.805546
1517,0.863341
1518,0.836294
1519,0.830050
1520,0.838560
1521,0.855686
1522,0.866438
1523,0.777808
1524,0.813563
1525,0.797697
1526,0.861281
1527,0.832808
1528,0.915220
1529,0.908950
1530,0.807581
1531,0.775119
1532,0.799937
1533,0.753011
1534,0.836329
1535,0.838224
1536,0.828364
1537,0.816352
1538,0.767577
1539,0.823273
1540,0.806194
1541,0.832547
1542,0.872498
1543,0.799933
1544,0.790532
1545,0.799998
1546,0.843913
1547,0.856040
1548,0.864250
1549,0.775257
1550,0.797390
1551,0.800155
1552,0.814403
1553,0.816021
1554,0.824482
1555,0.799995
1556,0.798010
1557,0.803117
1558,0.846531
1559,0.874172
1560,0.868414
1561,0.846101
1562,0.827180
1563,0.886130
1564,0.826407
1565,0.856232
1566,0.806865
1567,0.837131
1568,0.870830
1569,0.779084
1570,0.819993
1571,0.782375
1572,0.794966
1573,0.788577
1574,0.907233
1575,0.898757
1576,0.802658
1577,0.827343
1578,0.863955
1579,0.816577
1580,0.815328
1581,0.831442
1582,0.807936
1583,0.791744
1584,0.820076
1585,0.881421
1586,0.783916
1587,0.809980
1588,0.858174
1589,0.813145
1590,0.802479
1591,0.848571
1592,0.876755
1593,0.832294
1594,0.874671
1595,0.847242
1596,0.860203
1597,0.818754
1598,0.890258
1599,0.820354
1600,0.819902
1601,0.833087
1602,0.799563
1603,0.830097
1604,0.797122
1605,0.806171
1606,0.825518
1607,0.812811
1608,0.844110
1609,0.769687
1610,0.814533
1611,0.843230
1612,0.835627
1613,0.771303
1614,0.808615
1615,0.835710
1616,0.787951
1617,0.853022
1618,0.798791
1619,0.825256
1620,0.760655
1621,0.814505
1622,0.837813
1623,0.855686
1624,0.795665
1625,0.875009
1626,0.845010
1627,0.816793
1628,0.828855
1629,0.862071
1630,0.847187
1631,0.817428
1632,0.856112
1633,0.810199
1634,0.765392
1635,0.834934
1636,0.778422
1637,0.835018
1638,0.846787
1639,0.819476
1640,0.837612
1641,0.824843
1642,0.773427
1643,0.791763
1644,0.856321
1645,0.816270
1646,0.824755
1647,0.774208
1648,0.779286
1649,0.788130
1650,0.831135
1651,0.847892
1652,0.806737
1653,0.808052
1654,0.786722
1655,0.763698
1656,0.870755
1657,0.805377
1658,0.820444
1659,0.768362
1660,0.827333
1661,0.797933
1662,0.911320
1663,0.798153
1664,0.801995
1665,0.813638
1666,0.841495
1667,0.806535
1668,0.824658
1669,0.815596
1670,0.825138
1671,0.769058
1672,0.823296
1673,0.807113
1674,0.810128
1675,0.749063
1676,0.808821
1677,0.819442
1678,0.808553
1679,0.801036
1680,0.850843
1681,0.832119
1682,0.850943
1683,0.766612
1684,0.786078
1685,0.795354
1686,0.841647
1687,0.867751
1688,0.843687
1689,0.770908
1690,0.835000
1691,0.798787
1692,0.815231
1693,0.867394
1694,0.821005
1695,0.801308
1696,0.823451
1697,0.793437
1698,0.806125
1699,0.787394
1700,0.813784
1701,0.803202
1702,0.804698
1703,0.781159
1704,0.857794
1705,0.808054
1706,0.821448
1707,0.788197
1708,0.844532
1709,0.905194
1710,0.790128
1711,0.835986
1712,0.821872
1713,0.815079
1714,0.836341
1715,0.829368
1716,0.773072
1717,0.788981
1718,0.827136
1719,0.820476
1720,0.821659
1721,0.817715
1722,0.823549
1723,0.825026
1724,0.780239
1725,0.824532
1726,0.761998
1727,0.872783
1728,0.795300
1729,0.840737
1730,0.808430
1731,0.835460
1732,0.795418
1733,0.850763
1734,0.773063
1735,0.783269
1736,0.799372
1737,0.832386
1738,0.765758
1739,0.803087
1740,0.852131
1741,0.826082
1742,0.824478
1743,0.797356
1744,0.852417
1745,0.759524
1746,0.770359
1747,0.824196
1748,0.849046
1749,0.820086
1750,0.796997
1751,0.779462
1752,0.836295
1753,0.776239
1754,0.784019
1755,0.759540
1756,0.742116
1757,0.860603
1758,0.827808
1759,0.844377
1760,0.815783
1761,0.798525
1762,0.758060
1763,0.783445
1764,0.838663
1765,0.789913
1766,0.852902
1767,0.767506
1768,0.852368
1769,0.759324
1770,0.867887
1771,0.814678
1772,0.812585
1773,0.837518
1774,0.783154
1775,0.865299
1776,0.764485
1777,0.840359
1778,0.817764
1779,0.755760
1780,0.815427
1781,0.865396
1782,0.787587
1783,0.782808
1784,0.788759
1785,0.794111
1786,0.817182
1787,0.843950
1788,0.816835
1789,0.797155
1790,0.842038
1791,0.798615
1792,0.776582
1793,0.774924
1794,0.797984
1795,0.790267
1796,0.746331
1797,0.848724
1798,0.823023
1799,0.790918
1800,0.761212
1801,0.845354
1802,0.861580
1803,0.815875
1804,0.830540
1805,0.779968
1806,0.808597
1807,0.839737
1808,0.766347
1809,0.804499
1810,0.837710
1811,0.779309
1812,0.857484
1813,0.786545
1814,0.801330
1815,0.853803
1816,0.854924
1817,0.882621
1818,0.807310
1819,0.844325
1820,0.782669
1821,0.772161
1822,0.814145
1823,0.799902
1824,0.768565
1825,0.777845
1826,0.808444
1827,0.774760
1828,0.789999
1829,0.808860
1830,0.778236
1831,0.818914
1832,0.810375
1833,0.786769
1834,0.838671
1835,0.780786
1836,0.786402
1837,0.744108
1838,0.813072
1839,0.818013
1840,0.794790
1841,0.839203
1842,0.777351
1843,0.826424
1844,0.818917
1845,0.847534
1846,0.807115
1847,0.785346
1848,0.870778
1849,0.732600
1850,0.809050
1851,0.849751
1852,0.794634
1853,0.834250
1854,0.880010
1855,0.830725
1856,0.798203
1857,0.827788
1858,0.806760
1859,0.791969
1860,0.813780
1861,0.837904
1862,0.772382
1863,0.788537
1864,0.772108
1865,0.812941
1866,0.830642
1867,0.783975
1868,0.769090
1869,0.785118
1870,0.815591
1871,0.809123
1872,0.833182
1873,0.783699
