WATER_PH,CONCENTRATION,CAPACITY,SOURCE,logp_H,logd_at_WATER_PH_H,homo_eV_H,lumo_eV_H,charge_at_WATER_PH_H,fingerprint_H_bit_0,fingerprint_H_bit_1,fingerprint_H_bit_2,fingerprint_H_bit_3,fingerprint_H_bit_4,fingerprint_H_bit_5,fingerprint_H_bit_6,fingerprint_H_bit_7,fingerprint_H_bit_8,fingerprint_H_bit_9,fingerprint_H_bit_10,fingerprint_H_bit_11,fingerprint_H_bit_12,fingerprint_H_bit_13,fingerprint_H_bit_14,fingerprint_H_bit_15,fingerprint_H_bit_16,fingerprint_H_bit_17,fingerprint_H_bit_18,fingerprint_H_bit_19,fingerprint_H_bit_20,fingerprint_H_bit_21,fingerprint_H_bit_22,fingerprint_H_bit_23,fingerprint_H_bit_24,fingerprint_H_bit_25,fingerprint_H_bit_26,fingerprint_H_bit_27,fingerprint_H_bit_28,fingerprint_H_bit_29,fingerprint_H_bit_30,fingerprint_H_bit_31,fingerprint_H_bit_32,fingerprint_H_bit_33,fingerprint_H_bit_34,fingerprint_H_bit_35,fingerprint_H_bit_36,fingerprint_H_bit_37,fingerprint_H_bit_38,fingerprint_H_bit_39,fingerprint_H_bit_40,fingerprint_H_bit_41,fingerprint_H_bit_42,fingerprint_H_bit_43,fingerprint_H_bit_44,fingerprint_H_bit_45,fingerprint_H_bit_46,fingerprint_H_bit_47,fingerprint_H_bit_48,fingerprint_H_bit_49,fingerprint_H_bit_50,fingerprint_H_bit_51,fingerprint_H_bit_52,fingerprint_H_bit_53,fingerprint_H_bit_54,fingerprint_H_bit_55,fingerprint_H_bit_56,fingerprint_H_bit_57,fingerprint_H_bit_58,fingerprint_H_bit_59,fingerprint_H_bit_60,fingerprint_H_bit_61,fingerprint_H_bit_62,fingerprint_H_bit_63,fingerprint_H_bit_64,fingerprint_H_bit_65,fingerprint_H_bit_66,fingerprint_H_bit_67,fingerprint_H_bit_68,fingerprint_H_bit_69,fingerprint_H_bit_70,fingerprint_H_bit_71,fingerprint_H_bit_72,fingerprint_H_bit_73,fingerprint_H_bit_74,fingerprint_H_bit_75,fingerprint_H_bit_76,fingerprint_H_bit_77,fingerprint_H_bit_78,fingerprint_H_bit_79,fingerprint_H_bit_80,fingerprint_H_bit_81,fingerprint_H_bit_82,fingerprint_H_bit_83,fingerprint_H_bit_84,fingerprint_H_bit_85,fingerprint_H_bit_86,fingerprint_H_bit_87,fingerprint_H_bit_88,fingerprint_H_bit_89,fingerprint_H_bit_90,fingerprint_H_bit_91,fingerprint_H_bit_92,fingerprint_H_bit_93,fingerprint_H_bit_94,fingerprint_H_bit_95,fingerprint_H_bit_96,fingerprint_H_bit_97,fingerprint_H_bit_98,fingerprint_H_bit_99,fingerprint_H_bit_100,fingerprint_H_bit_101,fingerprint_H_bit_102,fingerprint_H_bit_103,fingerprint_H_bit_104,fingerprint_H_bit_105,fingerprint_H_bit_106,fingerprint_H_bit_107,fingerprint_H_bit_108,fingerprint_H_bit_109,fingerprint_H_bit_110,fingerprint_H_bit_111,fingerprint_H_bit_112,fingerprint_H_bit_113,fingerprint_H_bit_114,fingerprint_H_bit_115,fingerprint_H_bit_116,fingerprint_H_bit_117,fingerprint_H_bit_118,fingerprint_H_bit_119,fingerprint_H_bit_120,fingerprint_H_bit_121,fingerprint_H_bit_122,fingerprint_H_bit_123,fingerprint_H_bit_124,fingerprint_H_bit_125,fingerprint_H_bit_126,fingerprint_H_bit_127,fingerprint_H_bit_128,fingerprint_H_bit_129,fingerprint_H_bit_130,fingerprint_H_bit_131,fingerprint_H_bit_132,fingerprint_H_bit_133,fingerprint_H_bit_134,fingerprint_H_bit_135,fingerprint_H_bit_136,fingerprint_H_bit_137,fingerprint_H_bit_138,fingerprint_H_bit_139,fingerprint_H_bit_140,fingerprint_H_bit_141,fingerprint_H_bit_142,fingerprint_H_bit_143,fingerprint_H_bit_144,fingerprint_H_bit_145,fingerprint_H_bit_146,fingerprint_H_bit_147,fingerprint_H_bit_148,fingerprint_H_bit_149,fingerprint_H_bit_150,fingerprint_H_bit_151,fingerprint_H_bit_152,fingerprint_H_bit_153,fingerprint_H_bit_154,fingerprint_H_bit_155,fingerprint_H_bit_156,fingerprint_H_bit_157,fingerprint_H_bit_158,fingerprint_H_bit_159,fingerprint_H_bit_160,fingerprint_H_bit_161,fingerprint_H_bit_162,fingerprint_H_bit_163,fingerprint_H_bit_164,fingerprint_H_bit_165,fingerprint_H_bit_166,fingerprint_H_bit_167,fingerprint_H_bit_168,fingerprint_H_bit_169,fingerprint_H_bit_170,fingerprint_H_bit_171,fingerprint_H_bit_172,fingerprint_H_bit_173,fingerprint_H_bit_174,fingerprint_H_bit_175,fingerprint_H_bit_176,fingerprint_H_bit_177,fingerprint_H_bit_178,fingerprint_H_bit_179,fingerprint_H_bit_180,fingerprint_H_bit_181,fingerprint_H_bit_182,fingerprint_H_bit_183,fingerprint_H_bit_184,fingerprint_H_bit_185,fingerprint_H_bit_186,fingerprint_H_bit_187,fingerprint_H_bit_188,fingerprint_H_bit_189,fingerprint_H_bit_190,fingerprint_H_bit_191,fingerprint_H_bit_192,fingerprint_H_bit_193,fingerprint_H_bit_194,fingerprint_H_bit_195,fingerprint_H_bit_196,fingerprint_H_bit_197,fingerprint_H_bit_198,fingerprint_H_bit_199,fingerprint_H_bit_200,fingerprint_H_bit_201,fingerprint_H_bit_202,fingerprint_H_bit_203,fingerprint_H_bit_204,fingerprint_H_bit_205,fingerprint_H_bit_206,fingerprint_H_bit_207,fingerprint_H_bit_208,fingerprint_H_bit_209,fingerprint_H_bit_210,fingerprint_H_bit_211,fingerprint_H_bit_212,fingerprint_H_bit_213,fingerprint_H_bit_214,fingerprint_H_bit_215,fingerprint_H_bit_216,fingerprint_H_bit_217,fingerprint_H_bit_218,fingerprint_H_bit_219,fingerprint_H_bit_220,fingerprint_H_bit_221,fingerprint_H_bit_222,fingerprint_H_bit_223,fingerprint_H_bit_224,fingerprint_H_bit_225,fingerprint_H_bit_226,fingerprint_H_bit_227,fingerprint_H_bit_228,fingerprint_H_bit_229,fingerprint_H_bit_230,fingerprint_H_bit_231,fingerprint_H_bit_232,fingerprint_H_bit_233,fingerprint_H_bit_234,fingerprint_H_bit_235,fingerprint_H_bit_236,fingerprint_H_bit_237,fingerprint_H_bit_238,fingerprint_H_bit_239,fingerprint_H_bit_240,fingerprint_H_bit_241,fingerprint_H_bit_242,fingerprint_H_bit_243,fingerprint_H_bit_244,fingerprint_H_bit_245,fingerprint_H_bit_246,fingerprint_H_bit_247,fingerprint_H_bit_248,fingerprint_H_bit_249,fingerprint_H_bit_250,fingerprint_H_bit_251,fingerprint_H_bit_252,fingerprint_H_bit_253,fingerprint_H_bit_254,fingerprint_H_bit_255,poly_num_hbond_donors_sum_fullpolymerfeaturizer,poly_num_hbond_acceptors_sum_fullpolymerfeaturizer,poly_num_rotatable_bonds_sum_fullpolymerfeaturizer,poly_num_rings_sum_fullpolymerfeaturizer,poly_num_non_aromatic_rings_sum_fullpolymerfeaturizer,poly_num_aromatic_rings_sum_fullpolymerfeaturizer,poly_num_atoms_sum_fullpolymerfeaturizer,poly_topological_surface_area_sum_fullpolymerfeaturizer,poly_fraction_bicyclic_rings_sum_fullpolymerfeaturizer,poly_num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,poly_slogp_vsa1_sum_fullpolymerfeaturizer,poly_balaban_j_index_sum_fullpolymerfeaturizer,poly_molecular_weight_sum_fullpolymerfeaturizer,poly_sp3_carbon_count_sum_fullpolymerfeaturizer,poly_sp2_carbon_count_sum_fullpolymerfeaturizer,poly_max_estate_index_sum_fullpolymerfeaturizer,poly_smr_vsa5_sum_fullpolymerfeaturizer,poly_fp_density_morgan1_sum_fullpolymerfeaturizer,poly_total_halogens_sum_fullpolymerfeaturizer,poly_fluorine_count_sum_fullpolymerfeaturizer,poly_chlorine_count_sum_fullpolymerfeaturizer,poly_bromine_count_sum_fullpolymerfeaturizer,poly_iodine_count_sum_fullpolymerfeaturizer,poly_single_bonds_sum_fullpolymerfeaturizer,poly_double_bonds_sum_fullpolymerfeaturizer,poly_triple_bonds_sum_fullpolymerfeaturizer,poly_bridging_rings_count_sum_fullpolymerfeaturizer,poly_max_ring_size_sum_fullpolymerfeaturizer,poly_heteroatom_count_sum_fullpolymerfeaturizer,poly_heteroatom_density_sum_fullpolymerfeaturizer,poly_num_hbond_donors_sidechainfeaturizer_sum,poly_num_hbond_acceptors_sidechainfeaturizer_sum,poly_num_rotatable_bonds_sidechainfeaturizer_sum,poly_num_rings_sidechainfeaturizer_sum,poly_num_non_aromatic_rings_sidechainfeaturizer_sum,poly_num_aromatic_rings_sidechainfeaturizer_sum,poly_num_atoms_sidechainfeaturizer_sum,poly_topological_surface_area_sidechainfeaturizer_sum,poly_fraction_bicyclic_rings_sidechainfeaturizer_sum,poly_num_aliphatic_heterocycles_sidechainfeaturizer_sum,poly_slogp_vsa1_sidechainfeaturizer_sum,poly_balaban_j_index_sidechainfeaturizer_sum,poly_molecular_weight_sidechainfeaturizer_sum,poly_sp3_carbon_count_sidechainfeaturizer_sum,poly_sp2_carbon_count_sidechainfeaturizer_sum,poly_max_estate_index_sidechainfeaturizer_sum,poly_smr_vsa5_sidechainfeaturizer_sum,poly_fp_density_morgan1_sidechainfeaturizer_sum,poly_total_halogens_sidechainfeaturizer_sum,poly_fluorine_count_sidechainfeaturizer_sum,poly_chlorine_count_sidechainfeaturizer_sum,poly_bromine_count_sidechainfeaturizer_sum,poly_iodine_count_sidechainfeaturizer_sum,poly_single_bonds_sidechainfeaturizer_sum,poly_double_bonds_sidechainfeaturizer_sum,poly_triple_bonds_sidechainfeaturizer_sum,poly_bridging_rings_count_sidechainfeaturizer_sum,poly_max_ring_size_sidechainfeaturizer_sum,poly_heteroatom_count_sidechainfeaturizer_sum,poly_heteroatom_density_sidechainfeaturizer_sum,poly_num_hbond_donors_sum_backbonefeaturizer,poly_num_hbond_acceptors_sum_backbonefeaturizer,poly_num_rotatable_bonds_sum_backbonefeaturizer,poly_num_rings_sum_backbonefeaturizer,poly_num_non_aromatic_rings_sum_backbonefeaturizer,poly_num_aromatic_rings_sum_backbonefeaturizer,poly_num_atoms_sum_backbonefeaturizer,poly_topological_surface_area_sum_backbonefeaturizer,poly_fraction_bicyclic_rings_sum_backbonefeaturizer,poly_num_aliphatic_heterocycles_sum_backbonefeaturizer,poly_slogp_vsa1_sum_backbonefeaturizer,poly_balaban_j_index_sum_backbonefeaturizer,poly_molecular_weight_sum_backbonefeaturizer,poly_sp3_carbon_count_sum_backbonefeaturizer,poly_sp2_carbon_count_sum_backbonefeaturizer,poly_max_estate_index_sum_backbonefeaturizer,poly_smr_vsa5_sum_backbonefeaturizer,poly_fp_density_morgan1_sum_backbonefeaturizer,poly_total_halogens_sum_backbonefeaturizer,poly_fluorine_count_sum_backbonefeaturizer,poly_chlorine_count_sum_backbonefeaturizer,poly_bromine_count_sum_backbonefeaturizer,poly_iodine_count_sum_backbonefeaturizer,poly_single_bonds_sum_backbonefeaturizer,poly_double_bonds_sum_backbonefeaturizer,poly_triple_bonds_sum_backbonefeaturizer,poly_bridging_rings_count_sum_backbonefeaturizer,poly_max_ring_size_sum_backbonefeaturizer,poly_heteroatom_count_sum_backbonefeaturizer,poly_heteroatom_density_sum_backbonefeaturizer,drug_logp,drug_logd_at_WATER_PH,drug_homo_eV,drug_lumo_eV,drug_charge_at_WATER_PH,drug_fingerprint_bit_0,drug_fingerprint_bit_1,drug_fingerprint_bit_2,drug_fingerprint_bit_3,drug_fingerprint_bit_4,drug_fingerprint_bit_5,drug_fingerprint_bit_6,drug_fingerprint_bit_7,drug_fingerprint_bit_8,drug_fingerprint_bit_9,drug_fingerprint_bit_10,drug_fingerprint_bit_11,drug_fingerprint_bit_12,drug_fingerprint_bit_13,drug_fingerprint_bit_14,drug_fingerprint_bit_15,drug_fingerprint_bit_16,drug_fingerprint_bit_17,drug_fingerprint_bit_18,drug_fingerprint_bit_19,drug_fingerprint_bit_20,drug_fingerprint_bit_21,drug_fingerprint_bit_22,drug_fingerprint_bit_23,drug_fingerprint_bit_24,drug_fingerprint_bit_25,drug_fingerprint_bit_26,drug_fingerprint_bit_27,drug_fingerprint_bit_28,drug_fingerprint_bit_29,drug_fingerprint_bit_30,drug_fingerprint_bit_31,drug_fingerprint_bit_32,drug_fingerprint_bit_33,drug_fingerprint_bit_34,drug_fingerprint_bit_35,drug_fingerprint_bit_36,drug_fingerprint_bit_37,drug_fingerprint_bit_38,drug_fingerprint_bit_39,drug_fingerprint_bit_40,drug_fingerprint_bit_41,drug_fingerprint_bit_42,drug_fingerprint_bit_43,drug_fingerprint_bit_44,drug_fingerprint_bit_45,drug_fingerprint_bit_46,drug_fingerprint_bit_47,drug_fingerprint_bit_48,drug_fingerprint_bit_49,drug_fingerprint_bit_50,drug_fingerprint_bit_51,drug_fingerprint_bit_52,drug_fingerprint_bit_53,drug_fingerprint_bit_54,drug_fingerprint_bit_55,drug_fingerprint_bit_56,drug_fingerprint_bit_57,drug_fingerprint_bit_58,drug_fingerprint_bit_59,drug_fingerprint_bit_60,drug_fingerprint_bit_61,drug_fingerprint_bit_62,drug_fingerprint_bit_63,drug_fingerprint_bit_64,drug_fingerprint_bit_65,drug_fingerprint_bit_66,drug_fingerprint_bit_67,drug_fingerprint_bit_68,drug_fingerprint_bit_69,drug_fingerprint_bit_70,drug_fingerprint_bit_71,drug_fingerprint_bit_72,drug_fingerprint_bit_73,drug_fingerprint_bit_74,drug_fingerprint_bit_75,drug_fingerprint_bit_76,drug_fingerprint_bit_77,drug_fingerprint_bit_78,drug_fingerprint_bit_79,drug_fingerprint_bit_80,drug_fingerprint_bit_81,drug_fingerprint_bit_82,drug_fingerprint_bit_83,drug_fingerprint_bit_84,drug_fingerprint_bit_85,drug_fingerprint_bit_86,drug_fingerprint_bit_87,drug_fingerprint_bit_88,drug_fingerprint_bit_89,drug_fingerprint_bit_90,drug_fingerprint_bit_91,drug_fingerprint_bit_92,drug_fingerprint_bit_93,drug_fingerprint_bit_94,drug_fingerprint_bit_95,drug_fingerprint_bit_96,drug_fingerprint_bit_97,drug_fingerprint_bit_98,drug_fingerprint_bit_99,drug_fingerprint_bit_100,drug_fingerprint_bit_101,drug_fingerprint_bit_102,drug_fingerprint_bit_103,drug_fingerprint_bit_104,drug_fingerprint_bit_105,drug_fingerprint_bit_106,drug_fingerprint_bit_107,drug_fingerprint_bit_108,drug_fingerprint_bit_109,drug_fingerprint_bit_110,drug_fingerprint_bit_111,drug_fingerprint_bit_112,drug_fingerprint_bit_113,drug_fingerprint_bit_114,drug_fingerprint_bit_115,drug_fingerprint_bit_116,drug_fingerprint_bit_117,drug_fingerprint_bit_118,drug_fingerprint_bit_119,drug_fingerprint_bit_120,drug_fingerprint_bit_121,drug_fingerprint_bit_122,drug_fingerprint_bit_123,drug_fingerprint_bit_124,drug_fingerprint_bit_125,drug_fingerprint_bit_126,drug_fingerprint_bit_127,drug_fingerprint_bit_128,drug_fingerprint_bit_129,drug_fingerprint_bit_130,drug_fingerprint_bit_131,drug_fingerprint_bit_132,drug_fingerprint_bit_133,drug_fingerprint_bit_134,drug_fingerprint_bit_135,drug_fingerprint_bit_136,drug_fingerprint_bit_137,drug_fingerprint_bit_138,drug_fingerprint_bit_139,drug_fingerprint_bit_140,drug_fingerprint_bit_141,drug_fingerprint_bit_142,drug_fingerprint_bit_143,drug_fingerprint_bit_144,drug_fingerprint_bit_145,drug_fingerprint_bit_146,drug_fingerprint_bit_147,drug_fingerprint_bit_148,drug_fingerprint_bit_149,drug_fingerprint_bit_150,drug_fingerprint_bit_151,drug_fingerprint_bit_152,drug_fingerprint_bit_153,drug_fingerprint_bit_154,drug_fingerprint_bit_155,drug_fingerprint_bit_156,drug_fingerprint_bit_157,drug_fingerprint_bit_158,drug_fingerprint_bit_159,drug_fingerprint_bit_160,drug_fingerprint_bit_161,drug_fingerprint_bit_162,drug_fingerprint_bit_163,drug_fingerprint_bit_164,drug_fingerprint_bit_165,drug_fingerprint_bit_166,drug_fingerprint_bit_167,drug_fingerprint_bit_168,drug_fingerprint_bit_169,drug_fingerprint_bit_170,drug_fingerprint_bit_171,drug_fingerprint_bit_172,drug_fingerprint_bit_173,drug_fingerprint_bit_174,drug_fingerprint_bit_175,drug_fingerprint_bit_176,drug_fingerprint_bit_177,drug_fingerprint_bit_178,drug_fingerprint_bit_179,drug_fingerprint_bit_180,drug_fingerprint_bit_181,drug_fingerprint_bit_182,drug_fingerprint_bit_183,drug_fingerprint_bit_184,drug_fingerprint_bit_185,drug_fingerprint_bit_186,drug_fingerprint_bit_187,drug_fingerprint_bit_188,drug_fingerprint_bit_189,drug_fingerprint_bit_190,drug_fingerprint_bit_191,drug_fingerprint_bit_192,drug_fingerprint_bit_193,drug_fingerprint_bit_194,drug_fingerprint_bit_195,drug_fingerprint_bit_196,drug_fingerprint_bit_197,drug_fingerprint_bit_198,drug_fingerprint_bit_199,drug_fingerprint_bit_200,drug_fingerprint_bit_201,drug_fingerprint_bit_202,drug_fingerprint_bit_203,drug_fingerprint_bit_204,drug_fingerprint_bit_205,drug_fingerprint_bit_206,drug_fingerprint_bit_207,drug_fingerprint_bit_208,drug_fingerprint_bit_209,drug_fingerprint_bit_210,drug_fingerprint_bit_211,drug_fingerprint_bit_212,drug_fingerprint_bit_213,drug_fingerprint_bit_214,drug_fingerprint_bit_215,drug_fingerprint_bit_216,drug_fingerprint_bit_217,drug_fingerprint_bit_218,drug_fingerprint_bit_219,drug_fingerprint_bit_220,drug_fingerprint_bit_221,drug_fingerprint_bit_222,drug_fingerprint_bit_223,drug_fingerprint_bit_224,drug_fingerprint_bit_225,drug_fingerprint_bit_226,drug_fingerprint_bit_227,drug_fingerprint_bit_228,drug_fingerprint_bit_229,drug_fingerprint_bit_230,drug_fingerprint_bit_231,drug_fingerprint_bit_232,drug_fingerprint_bit_233,drug_fingerprint_bit_234,drug_fingerprint_bit_235,drug_fingerprint_bit_236,drug_fingerprint_bit_237,drug_fingerprint_bit_238,drug_fingerprint_bit_239,drug_fingerprint_bit_240,drug_fingerprint_bit_241,drug_fingerprint_bit_242,drug_fingerprint_bit_243,drug_fingerprint_bit_244,drug_fingerprint_bit_245,drug_fingerprint_bit_246,drug_fingerprint_bit_247,drug_fingerprint_bit_248,drug_fingerprint_bit_249,drug_fingerprint_bit_250,drug_fingerprint_bit_251,drug_fingerprint_bit_252,drug_fingerprint_bit_253,drug_fingerprint_bit_254,drug_fingerprint_bit_255,drug_num_hbond_donors_sum_fullmolecularfeaturizer,drug_num_hbond_acceptors_sum_fullmolecularfeaturizer,drug_num_rotatable_bonds_sum_fullmolecularfeaturizer,drug_num_rings_sum_fullmolecularfeaturizer,drug_num_non_aromatic_rings_sum_fullmolecularfeaturizer,drug_num_aromatic_rings_sum_fullmolecularfeaturizer,drug_num_atoms_sum_fullmolecularfeaturizer,drug_topological_surface_area_sum_fullmolecularfeaturizer,drug_fraction_bicyclic_rings_sum_fullmolecularfeaturizer,drug_num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,drug_slogp_vsa1_sum_fullmolecularfeaturizer,drug_balaban_j_index_sum_fullmolecularfeaturizer,drug_molecular_weight_sum_fullmolecularfeaturizer,drug_sp3_carbon_count_sum_fullmolecularfeaturizer,drug_sp2_carbon_count_sum_fullmolecularfeaturizer,drug_max_estate_index_sum_fullmolecularfeaturizer,drug_smr_vsa5_sum_fullmolecularfeaturizer,drug_fp_density_morgan1_sum_fullmolecularfeaturizer,drug_total_halogens_sum_fullmolecularfeaturizer,drug_fluorine_count_sum_fullmolecularfeaturizer,drug_chlorine_count_sum_fullmolecularfeaturizer,drug_bromine_count_sum_fullmolecularfeaturizer,drug_iodine_count_sum_fullmolecularfeaturizer,drug_single_bonds_sum_fullmolecularfeaturizer,drug_double_bonds_sum_fullmolecularfeaturizer,drug_triple_bonds_sum_fullmolecularfeaturizer,drug_bridging_rings_count_sum_fullmolecularfeaturizer,drug_max_ring_size_sum_fullmolecularfeaturizer,drug_heteroatom_count_sum_fullmolecularfeaturizer,drug_heteroatom_density_sum_fullmolecularfeaturizer
2.0,25.0,202.02,Katata-Seru et al. (2020),1.0147,1.0147,-9.883657868895037,-4.968190510412296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,15.79,0.0,1.0,12.393687143226153,3.0420027674072885,65.026549096,0.0,5.0,3.361111111111111,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,12.89,0.0,1.0,12.393687143226153,3.0420027674072885,64.018724064,0.0,5.0,4.333333333333334,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.42857142857142855,-0.0025,-0.0025,-4.675681888027063,1.429013938537227,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.93721602054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
